setup_ns,run_ns,peak_mem
216789,44125252,217186304
139565,44160421,217186304
247782,44036634,217186304
167582,44109887,217186304
243904,44009174,217186304
151493,44054673,217186304
199988,44073951,217186304
228073,44090607,217186304
139483,47058310,217186304
201046,44137203,217186304
247369,44082074,217186304
144468,44044050,217186304
210448,46983197,217186304
140658,44112393,217186304
142592,44153596,217186304
205624,44217472,217186304
216481,44096369,217186304
161251,44107484,217186304
144646,44036771,217186304
196436,44181134,217186304
190172,44059423,217186304
203214,43939260,217186304
242437,43925374,217186304
218628,46444052,217186304
168002,44009223,217186304
177394,44034191,217186304
213884,43998705,217186304
153271,44024739,217186304
191397,44022826,217186304
211380,44011023,217186304
138280,43958474,217186304
214486,43949305,217186304
162863,46488407,217186304
148224,43916427,217186304
172446,44135772,217186304
150829,43884764,217186304
150801,43960294,217186304
220132,43968857,217186304
232471,43931502,217186304
139529,43900431,217186304
220768,44111559,217186304
140197,46891049,217186304
240301,43964344,217186304
206492,43962341,217186304
217969,43954777,217186304
231793,43920020,217186304
198712,43886724,217186304
200027,43903717,217186304
205015,43880410,217186304
171344,44015186,217186304
203776,43900200,217186304
191321,44069620,217186304
244059,43805957,217186304
155918,43895645,217186304
175635,44106096,217186304
197677,43922213,217186304
273644,43947943,217186304
196610,43881246,217186304
215185,43950568,217186304
139422,43922452,217186304
175147,44064737,217186304
149324,43923491,217186304
151941,44052746,217186304
182814,43947416,217186304
245571,43924199,217186304
233927,43918306,217186304
215113,44038589,217186304
217741,44115290,217186304
200487,44056346,217186304
138009,43960231,217186304
243082,43979443,217186304
206395,43947109,217186304
235970,43944406,217186304
143102,43888586,217186304
191598,43888640,217186304
261108,43884356,217186304
203343,44069464,217186304
168572,43972833,217186304
177326,44145549,217186304
243463,44017599,217186304
209678,44085490,217186304
273527,43794584,217186304
139353,43897850,217186304
148670,43990715,217186304
141661,43839894,217186304
150172,43908294,217186304
154349,43967133,217186304
240283,44039818,217186304
141482,43955615,217186304
165969,44025878,217186304
191273,43942749,217186304
164945,43964993,217186304
155740,43949897,217186304
246472,43921110,217186304
214302,43990568,217186304
213010,43976339,217186304
235690,44084516,217186304
206005,43932977,217186304
139228,43989668,217186304
181032,43994521,217186304
247284,43970177,217186304
158135,43919741,217186304
132304,43975028,217186304
141654,43882432,217186304
149978,44019229,217186304
216034,43962398,217186304
134725,43944772,217186304
183214,43927821,217186304
186145,44015326,217186304
316099,43934239,217186304
150443,43921317,217186304
151215,44012754,217186304
141324,43956506,217186304
142705,43900456,217186304
165641,43895399,217186304
200550,43909680,217186304
189754,44015140,217186304
144823,43880042,217186304
216079,43891262,217186304
208867,43935982,217186304
200658,43906340,217186304
207269,43953981,217186304
166551,44027845,217186304
195289,43953200,217186304
184819,43927524,217186304
183609,43948733,217186304
146329,44016876,217186304
219745,43958131,217186304
284284,44038086,217186304
207079,43975554,217186304
205768,43955661,217186304
141616,44032667,217186304
187544,43909290,217186304
189074,43957433,217186304
198663,44132870,217186304
193499,44056830,217186304
158963,43911404,217186304
203804,44060986,217186304
189706,44080766,217186304
208957,44010036,217186304
200341,44064421,217186304
163331,43953433,217186304
248850,44078940,217186304
137865,43969018,217186304
217868,44143524,217186304
133861,43966248,217186304
209592,44211161,217186304
242740,43945675,217186304
206987,44186580,217186304
155293,43958706,217186304
155980,44094482,217186304
242901,43989679,217186304
164140,44050163,217186304
193571,44012218,217186304
149565,44070953,217186304
160070,43929646,217186304
204918,43965743,217186304
139524,43918589,217186304
180157,43998321,217186304
188346,44005879,217186304
157388,44092637,217186304
154610,43928378,217186304
188048,43986187,217186304
219453,43922660,217186304
251304,44006711,217186304
187763,43981277,217186304
165849,44060398,217186304
189887,43993520,217186304
221804,44029865,217186304
171811,44085509,217186304
202071,43965071,217186304
208482,43956176,217186304
197467,44027454,217186304
172206,43990710,217186304
225805,44100597,217186304
270941,44021062,217186304
140515,44062055,217186304
191853,44103166,217186304
197600,44085755,217186304
223944,44049467,217186304
197310,44033452,217186304
160101,44115587,217186304
242400,44090439,217186304
151975,44139016,217186304
196889,44043816,217186304
196431,44161506,217186304
241941,44110470,217186304
189279,44241409,217186304
205767,44228737,217186304
190126,43986282,217186304
193321,44061773,217186304
