setup_ns,run_ns
103084,98001532
101968,97822516
102488,98525223
101484,97911985
100736,97997947
99632,97784066
100468,98260059
100034,98416992
101299,97859447
100419,97909171
102301,97929580
100615,98026832
100447,98176459
101617,97884209
101580,97663553
100526,97949376
100548,97775694
100118,98125178
101582,98494013
100551,98076788
100950,98040997
100905,98087501
100708,97798557
103074,98132144
101234,98329315
99759,97884311
99784,98271399
100650,97871162
100434,98044683
100301,97968240
100671,98651155
100750,97794678
102937,98654957
98816,97883206
100698,98230546
100401,98133191
99855,98197586
99604,98064887
103588,97889878
103803,97820309
100960,98222210
99811,98094028
102086,98239640
101248,97840418
100402,98046916
101642,97874531
101779,98513017
100032,98072683
100108,98131690
100052,98147837
102289,98191111
101372,98270685
100445,97791437
102699,98742071
100973,98115885
102257,98149473
99537,97915320
100474,97937842
101218,98212510
100990,97922350
102736,97889196
102239,98310251
100691,98504680
104428,98091193
101228,98263782
102707,98348749
103788,97871381
103814,98082540
104698,97852773
103979,98307149
100667,98292256
101217,98208612
101163,98106738
100750,98291838
101131,98345965
101226,98417825
100313,98163722
100738,98272795
99922,98420806
100645,98172317
101908,98208297
105177,98569721
101120,97903068
100310,98016684
101673,98169419
100837,98305033
100692,98056185
100165,98060039
100587,97851111
99705,97958956
105423,98251294
101282,98105646
99817,97686899
100584,97861008
99825,98008941
102197,98190635
104251,97669260
100842,97866303
101090,98148579
100377,97776392
100238,98227022
100966,97911601
100647,97837970
100280,98084378
100260,97901379
100433,98052667
99962,97937222
99726,97912168
99946,97776910
100099,98226308
99677,98029908
101814,98159512
100264,98078326
101030,97832718
100350,98143154
100898,97859170
100575,97518864
100717,97817664
100288,98069629
100819,97986560
101357,97744277
100594,97935501
101071,98144804
100208,97929694
105081,97808530
100509,97882561
99575,97913285
100499,98107191
100280,97829946
101897,98388426
104928,98285921
103451,98042388
101044,97847253
100904,97738083
104707,98452804
100870,98096429
101961,98276212
101613,97933593
101407,97788626
100522,97610330
102999,97857953
99397,98173435
100938,98253754
100730,98208420
103003,98057577
101186,97837766
99427,97689530
100000,98152635
98945,98078311
100307,98524653
102717,97791651
105573,98221018
102037,98343154
100110,98027821
101125,98023121
102528,98133126
100239,97814265
100118,97817397
100484,98193340
100193,97994583
99333,98459204
101773,98340610
100668,98210781
101361,98001089
100978,97817251
101486,98216106
99675,98256197
99853,98474908
98732,98229839
98930,97995202
99908,98167625
99004,98060563
101121,97880015
100703,98242126
99478,97877879
100246,98050286
104785,98215947
101226,97985929
99972,98243854
99634,98209495
101910,98138669
99690,98136378
100539,97952063
101122,98183667
102955,97875398
100192,97766423
101160,97852755
100008,98198058
100179,98404728
99650,98106437
101662,97968799
100573,98240695
99671,97755793
100645,98164666
100095,98211383
101440,97867921
102482,97876328
103012,98149025
99162,97998138
99359,98048268
99015,98019722
99687,98037608
101163,98177771
100951,97952107
99062,98050417
99991,98162107
100249,98029069
99787,98198233
99532,98306658
101138,98256927
102206,97916287
102973,97933631
100830,98111358
101603,98148138
100691,98173801
100938,98020573
100468,98326896
100793,98222939
101015,98187831
99701,97930605
99595,97979701
99753,98141025
99705,98180986
100934,98071761
99109,98259106
99608,98175199
99884,97753002
100245,98245126
100734,98383900
100636,98071725
99627,98086318
101651,98015100
99378,97798680
99928,98027841
101033,97931045
100102,97825500
98683,97646288
102168,98299979
99968,97990867
99970,97684382
99634,97638028
100750,98227059
100596,97879689
99831,97999617
100482,98007523
100296,97993549
99816,98127021
102239,97939693
100262,97695567
102540,98099585
99586,97613230
103737,97943424
103251,98494689
101386,98042602
101153,98128354
100642,97822190
102548,97937574
102528,98021784
104403,98187924
100560,97956189
100302,98039809
99579,98013744
103544,97848271
104032,97873994
113000,98229938
99882,98185733
100556,98238756
103758,97930291
101692,98136038
101478,98077699
99806,97983896
100391,97804196
99735,98080530
99472,98139224
101972,97999176
100551,98119898
99234,97990262
100083,97851619
100242,98082978
101237,98263929
100787,97899450
100192,97988510
99186,97721826
101858,97989685
99636,97558846
100335,97795482
99230,97899241
100657,97996192
102801,97707625
100786,97787342
99201,97983138
98943,97982730
104286,97845625
104486,97748245
100591,97584504
100864,97839422
98958,97775087
100324,97866216
100393,98069271
101327,97934770
100856,97993258
99471,98155439
101072,97946360
99705,98109513
100016,98097958
100675,97766682
101036,98003643
100452,98063936
100174,97939585
99879,97799264
100703,97906295
99624,98065342
99592,97870201
99532,97854533
102929,98126903
102429,98057362
99834,98112998
100635,97955973
100416,98133079
100644,98189823
99461,97870627
99301,97982395
100745,97846358
99282,98124342
99961,97929497
100255,97874000
99230,98076990
103468,97843634
103024,97819901
100458,98161843
100151,98053291
98869,98107919
99246,97661968
99614,97901753
99408,98228306
100102,97782380
101377,97949899
99769,98066085
102077,98001570
101145,97952986
100692,98014317
101719,97810083
100251,98085917
99095,98080297
100498,97668942
100624,97952279
100580,97829566
100124,97885022
100426,97808016
100485,98387922
102165,98244922
99915,97934493
100343,97839596
100446,98233502
100799,97897086
100282,98188769
99727,97927271
99920,98003408
100190,98014816
100393,97953216
99958,97691575
100146,98449000
100416,97976913
103566,98073464
101086,97776150
100929,97978182
101969,98199809
101032,98140869
100044,98121488
99902,98251710
100510,98276716
100050,98062864
99661,98200241
100785,98087882
100179,97975308
100344,98280211
101991,98094718
101644,98351696
100014,98795071
99644,98481571
101368,98134521
100576,98053321
101507,98168422
101718,98221787
100736,98178231
100089,98324838
101592,98317695
100182,98285528
99671,97849330
99045,98137972
100558,98237553
99353,97967675
99082,97922538
99608,97850661
99126,98144548
99139,98115342
102288,98696964
103299,98201113
100610,97945429
100013,97967204
101030,98262740
101332,98413188
100944,97743836
100355,98064757
100110,98130846
104412,98114704
99998,97908321
99828,98123881
100242,97884569
99538,98036236
100126,98108289
100707,98004120
101227,97793902
104312,98259420
100877,97944453
99850,97784157
99113,97686566
101028,98025144
100156,98072516
101232,98157854
100190,98134814
102459,97993025
100620,97814981
100561,97752539
101913,98362607
98994,97928713
99106,97967340
99553,98073880
100373,97872108
99337,97817381
100347,98034271
101833,97825182
103709,97861061
100405,97996848
100349,97895697
100858,98031905
98632,98388329
100683,98177277
100281,97770039
103049,97730604
100671,97991067
102148,98274308
99516,98162896
100395,98153403
105216,97941117
101696,98302803
101148,97915075
100433,97889839
99855,97779355
100484,97973537
99904,97972945
100128,97805489
99592,97812811
101371,98115584
100043,98111446
102083,98013290
101566,97975230
100991,98181385
101157,97875698
99615,97796383
99473,97920266
99507,98489737
99944,97776514
102445,97809995
102035,97910697
98859,97909386
100326,97851844
99713,97721628
99631,97997706
101160,98011760
99982,98102040
99669,97770948
99317,97883142
99360,97938484
100074,97691786
100493,98127534
99170,98049181
99531,97825845
100207,98212071
102560,98134447
100695,98319779
99728,98233072
100067,97900377
99853,98082526
99591,98087691
99311,98302052
104660,97871201
104996,97988721
100799,97823432
100559,98106926
100449,97881216
100711,97780129
100023,97605639
107358,97952392
102291,98009694
100014,97950085
99993,98184839
99440,97690177
100848,97762704
100271,98060058
99778,97779051
99313,97919237
100048,98158333
100514,98178928
104653,97760553
99855,97839713
101114,98084187
101030,97866212
101061,97751337
102671,97817815
104312,97773012
100328,97989545
101818,97787242
100321,98063004
101899,97721282
104755,97528057
100456,97824016
100526,98076921
99125,97858476
100259,97771693
101209,97753470
101011,97914810
99622,97881364
100111,97733008
99724,97912602
100818,97517229
100073,97882668
100022,97963010
100730,97821135
100437,97692108
101079,98113805
99111,97967845
98713,97742526
97845,97680806
100029,97767284
102145,97534043
98536,97905075
98790,97727089
99898,97835038
99479,97846667
100461,97859040
100877,97819740
99970,97824928
101994,97729418
100472,98109488
99758,97673063
99489,98068829
100463,97990451
99369,97561484
100910,97671299
99682,97728929
103027,97989614
100715,97739003
103249,97775958
100287,97732338
100685,97898187
100834,98002673
99437,98074804
100573,98199795
100359,97973631
101144,97654268
99597,97560126
102830,97863747
100623,97967418
101129,97682313
104079,97953652
102535,97898353
101119,97662245
99367,97979493
102443,97570502
100890,97795722
100178,97959013
99650,97867522
100158,98215790
100449,97773333
105527,98061376
100057,97870337
99730,97739586
102400,98085095
98863,98234603
100871,97820534
100164,97926206
99603,98003634
99329,97997000
101466,97796307
100877,97933196
101132,97909445
99835,98065632
99877,98062744
100496,97905890
98950,98024298
100796,98233158
100041,98199530
99219,98036920
99333,98144315
99056,98248059
103662,97752059
100861,97759352
99561,97943525
99052,98263970
99889,98429964
99811,97999676
102715,98040871
100496,98678752
102894,98131258
99498,98048131
99780,98058005
98547,98039356
100814,97830919
99774,97944882
101432,98023537
102128,98265032
101335,97745741
