setup_ns,run_ns
154873,1804024153
156553,1776495825
162580,1809430342
154716,1796112334
170559,1802462303
153334,1820201449
169231,1841759824
169995,1824541134
160289,1803844105
157823,1821068208
156695,1805260455
152399,1808616338
176802,1805944014
156297,1808341708
153690,1808817906
153609,1807041441
157513,1804793116
179846,1828402023
167857,1797090535
162394,1835049332
162441,1807840139
159022,1832686253
160287,1819583634
172228,1885538057
293136,1825945334
168240,1857711292
151075,1831643141
156630,1858819668
174894,1831488693
174599,1848823340
169008,1816903668
162786,1867323689
160126,1820232224
