setup_ns,run_ns
147160,664975533
150832,665881143
145406,665203891
142613,664878050
144444,665937920
146392,666017540
142446,666217737
138504,665163175
143115,667369272
141705,666265162
147106,665785004
147094,666309616
147230,666537638
143610,666464359
147000,665366760
144292,665038285
143546,665838803
141631,665630485
146836,665448005
148062,666412704
146739,665887116
142052,666359773
143704,665703755
144726,665336482
145972,664934982
145630,665205840
144990,666164526
147034,666027355
143419,666699087
140990,665393584
145095,665199538
147313,665610522
141494,665846173
140207,665781100
144600,664855293
146342,664201587
145680,666076609
149143,665457608
144359,665801498
141812,666459860
141017,665322280
143300,665554063
146962,666512388
142300,666378801
141700,666896554
141689,667253025
144783,666206948
147470,665079992
145100,665680821
146080,664579989
151859,665207207
144381,665124346
140531,666436416
136454,666663993
143559,666128266
142233,665812215
137090,665347803
140160,665528164
143091,666525906
143635,665897958
141982,665914581
142404,666313346
144185,665098905
142903,665957464
141152,665525009
143298,665610465
142602,666469186
144670,666923438
145380,666076309
143933,665623255
144068,666379348
144124,665195791
142430,665597300
138567,666994671
140581,665664080
142462,665935695
143432,666739476
145829,665753502
144304,665704907
142423,666897049
141942,665810066
143526,667415780
146611,666026604
145148,665512312
143471,666298753
140442,665337177
143413,666608577
137352,665321257
147772,666367093
142088,665360357
145095,665433882
