setup_ns,run_ns
101441,106001252
101487,106298994
101730,106151540
100752,106065182
105892,106017643
102394,106019387
102356,106533040
100650,106124239
101307,106113225
101706,105784931
101870,106052074
100786,106134234
100405,106176717
103472,105926655
100587,106120992
100134,106273100
100942,107263727
101327,106959338
102012,106454325
102549,106613625
101277,106836748
100566,107154289
100058,106439030
101875,107055265
101553,106860604
100610,106595812
118485,107573750
113370,106893220
108410,106667732
105438,106444136
104726,106254418
103336,106266996
102854,106722028
110413,106949479
104094,106301940
102707,106939249
102705,106675620
103365,106896493
104665,106634155
102354,107099199
102987,106619734
103297,106805248
103157,106307963
102631,107754493
102063,106791676
102854,106628245
102782,106257242
104790,106346022
101808,106371854
102182,106312813
100900,106331375
102489,106575091
105550,106648290
101996,107106956
102565,106360498
101923,106595436
102687,106440489
102199,106515355
102018,106274509
102358,107232045
101466,106800876
102579,106657902
106377,106726868
113037,107067654
108405,106474585
103821,108385906
110616,106826656
105928,106533811
104757,107476212
104132,106775189
105110,106891752
103157,106541783
106768,107438271
102817,106974024
102462,107132104
102448,106415684
102555,106459160
103525,106160164
101181,106857279
103705,106360847
103206,106662244
107914,106771374
106300,106866232
104095,106526488
103124,106446882
102107,106289124
103772,107419381
102628,106308331
101490,106844418
101960,106486934
101638,106843132
101152,106445468
101824,106617510
105913,106402666
102066,106513655
101772,106882890
102411,106996491
101315,106696043
102571,106935059
101807,106417102
101394,107481597
103731,106366767
102289,106488375
101638,106614727
102251,107234070
102240,106391262
102569,106742957
105174,106267588
102513,106977645
102071,106258082
102656,106596181
103669,106434824
102496,107165023
101111,106231497
101221,106354859
101844,106647672
103226,107089904
102755,106250914
102158,106427969
102749,106301084
101822,107035885
113196,106574845
106243,107303206
106944,106511437
103851,106726551
103319,106474991
103678,107321306
103157,106491526
103869,106769817
103147,106577645
103496,107048607
108345,106561611
103774,106908978
101388,106249551
102480,106308487
103128,107266730
103148,106739017
103607,106599960
105348,106367743
105266,107267035
101364,106854932
102996,106649475
103859,106298712
101878,107295636
105797,106683388
101725,106358687
102566,106352597
103181,107290813
101296,106818261
103834,106317443
103712,106188264
102399,107223018
101872,106564362
105428,106310133
103572,106241244
102345,107239434
102169,106748401
103439,106251866
102784,106311857
102865,107232978
101823,106886021
103824,106398924
102073,106366171
101405,107415250
102467,106017547
97801,106570690
104399,106990571
114121,106778012
105561,106632429
103218,106418664
106945,107050780
102136,107395403
