setup_ns,run_ns
104186,96621535
105948,96593767
104352,96481099
104867,96738193
105089,96381106
106298,96716355
108772,96637346
105103,96314314
104972,96341933
104216,96286513
106356,96851709
109606,96521944
105645,96150543
106984,96342478
104057,96321785
112523,95998183
105338,96992605
106401,96370102
104280,96104036
107742,96114813
105294,96455866
104371,96835678
105959,96093842
108915,96467497
104748,95983734
105589,96368049
104685,96443597
103738,96409760
106131,96592444
107923,96363990
104603,96531561
107558,96598728
104554,96981165
108092,96606232
105303,96225988
103947,96396911
105952,96554030
105947,96821307
105573,96491968
106303,96393497
105218,96243958
105841,96508878
105617,96812273
105605,96328025
104929,95891684
105333,96356097
106240,96671967
107162,96372541
104822,96350522
106273,96197872
105617,96448178
108216,96399541
106621,96316417
107079,97218590
104757,96345311
105456,96768958
105469,96909915
110220,96560208
107789,96841112
107964,97130717
106668,97115165
110297,96320927
107075,96254427
105110,96243593
105247,96431043
105395,96596784
108803,96507621
107663,96468332
106100,96036134
107458,96654748
105708,96221389
109284,96153645
107407,96484456
105483,96592415
105574,96533748
104872,96441296
106144,96381990
105448,96161921
104725,96354205
105814,96625589
105632,96735885
106427,96450900
106044,96554589
108350,96548987
104944,96327177
105652,96806515
104926,96566308
105790,96437824
106666,96815216
104695,96782384
107116,96587204
110755,96924893
108362,96368850
106718,96515059
106785,96774493
106775,96420210
105132,96519050
105673,96384361
105742,96379806
106529,96238841
106797,96561168
108417,96621632
105449,96549882
106332,96228435
106636,96894282
107049,96524654
105694,96240086
106464,96743273
107381,96971821
106756,96745975
104935,96821613
109089,96660194
105807,96517033
106437,96388204
110645,96495413
107940,96367521
103795,96265247
104196,96825552
106000,96360823
108377,96603785
104242,96488557
106062,96641949
105892,96190025
106174,96656754
104751,96876159
105266,96497584
104357,95877952
104949,96288479
104907,96644175
108223,96659276
106568,96584072
104897,96426494
104870,96270092
105467,96406217
107727,96674301
106340,96208539
107296,96780639
106641,96067410
105460,96272168
104764,96471229
104834,96882991
107109,96223632
104688,96795268
106450,96926249
104616,96346273
105085,97224527
105388,96634609
105983,96657526
107692,96976255
106343,96501931
104565,96773598
103838,96385180
106100,96760339
106675,96499592
105105,96568754
104911,96538242
105580,96468476
105185,96334989
106050,97056047
104646,96685066
104312,96264003
104937,96152235
105482,96533505
104559,96205500
103483,96280365
104708,96836163
103684,96243088
105186,96221388
104780,96113851
104584,96441150
105224,96722596
105410,96456417
106726,96259244
105071,96591357
104935,96436742
105075,96197722
107003,96478240
104717,96485569
104678,96357926
104787,96162931
104699,96538658
104677,96307528
104109,96670869
105437,96655505
104518,96242386
105384,96783861
105251,96394532
103374,96096565
103663,96685015
103778,96516946
104658,96633317
104174,97028658
105579,96847438
104799,96941186
105780,96561110
105853,96384369
104166,96837147
105316,96349929
106626,96238675
105525,96910000
105174,96382844
108928,96399738
104326,96913806
105617,97018007
104521,96099418
104709,96257673
104852,96578115
107505,96903760
108708,96724455
104665,96621408
104197,96310842
105449,96799604
106955,97007034
104268,96741943
106873,96913171
106295,96584878
104839,96168867
105452,96234909
107443,96433436
105499,96779613
108681,96869279
108963,96617230
104914,96259402
105189,96817309
106257,96773767
109206,96126025
106341,96465320
104362,96199532
106376,97148143
105532,96760336
104270,96411800
104719,96763457
105293,96552797
106048,96319077
104530,96981888
108026,96642069
104955,96411816
104627,97072300
105009,96874547
105869,96598519
104921,96461569
104397,96326197
103869,96428072
105095,96267799
104319,96566452
107894,96315111
105859,96397270
108053,96421841
106096,96337964
107899,96002151
105459,96343365
105469,96811883
105657,96226522
105617,96351706
105242,96899204
105885,96452987
107915,96563211
