setup_ns,run_ns
118295,561020332
116581,607395996
136189,547048330
181897,559210866
147118,544589042
132445,555733937
134442,550244101
125236,558010104
118122,556381471
131884,544125897
118776,551834631
127528,544863657
115505,551933495
116797,551543259
113859,544709180
110360,547393612
107994,547378813
115186,554397705
111816,548714938
110728,551927628
107367,555130982
107590,555273869
112965,556520004
178112,557744761
167520,554722286
143068,559294353
139149,555379199
126707,555734284
120449,554905157
119336,557247786
114902,551744175
114228,559147975
112174,555044747
120592,547127317
116014,554153191
116200,561274064
112203,555619867
104752,560933697
102287,550767099
102770,558419991
102671,549887953
98034,574186225
103503,573804493
102130,577641632
168289,582911871
138293,578207271
126637,577760321
122080,570917260
116213,575591251
114290,572505367
111026,565552210
106305,590107434
122049,574907533
130807,570269402
133764,571854472
118148,566580569
126801,577897203
132353,596478500
116780,595690465
110058,589184796
112056,595955957
113539,579497531
113656,571128665
110084,570210747
119612,571399524
172899,572485260
136156,568381141
145969,571271787
138744,570356170
125660,573606766
117055,564988946
118176,571555413
113249,570941514
113614,567212646
111205,566063604
121686,574430869
110492,560436860
108303,577653753
107669,572459221
105036,571332536
103645,570147816
115397,572477067
120071,572450054
111436,566278270
112066,568546967
170167,569774549
169541,569955805
134620,574284272
132099,569035107
124434,572137792
125149,568363610
120956,575219103
111700,568756732
112521,571512878
109405,562741909
140815,578569774
109513,568803752
126912,577208715
116064,568475249
113869,567753923
108370,564635953
109767,573220547
108014,569969303
106855,576225381
106869,581022916
109320,573530736
