setup_ns,run_ns
122474,665780659
120942,667069116
117446,666858955
117568,667404446
126676,666330267
121749,668718657
118269,666970560
117716,667537850
115460,667099125
117413,668323830
115871,668614974
115577,666574571
115699,666926702
114043,665499023
117084,666822760
116585,667931779
114758,668000615
114814,668541903
114400,668246247
114109,668257344
117770,665255408
112246,665318425
113070,669126973
118295,667403394
116192,667752225
114330,666647730
114800,667271599
113692,665901712
114932,668883898
115162,668004641
117003,667662920
114562,667116199
115334,668291467
114070,665125583
114661,666265319
116767,667165316
113613,668249023
119408,667759990
114160,667918885
112464,669235352
113191,667305416
115013,666007916
115122,667711448
113170,667005824
113516,668253582
113394,667221096
112644,667936716
115363,666402959
112262,668574820
116889,668086013
112392,668299712
113291,666570569
113757,665894956
112605,668736496
112865,667818186
114181,667538885
116353,668394410
113156,669560315
114032,666844733
113384,665999301
114133,667474273
117535,666452001
114806,669506679
114697,668377897
114089,667104967
115073,667770564
120276,667890581
117837,667705131
115498,667666208
115067,666831673
115646,668476342
114404,668858637
114329,666360180
114181,667568705
114762,667473449
113482,668111490
112752,668903564
115282,667578002
115737,667590804
119583,668779592
113937,667974799
117895,667225132
114559,668619423
114092,667930418
113954,665417509
113858,666288074
113325,666074341
115321,666810416
114905,667549617
115331,667018209
