setup_ns,run_ns
162384,665970014
163317,664811297
166097,665342013
163169,665334967
166398,665860163
166389,665989515
166488,665395577
161079,665658138
163215,664972607
162533,665900406
160752,665263758
157564,665817672
159409,664652790
172070,665031662
163436,665307358
162234,664664690
158919,665009123
161156,664773574
161307,664492327
161428,665618114
163339,666069300
167512,664943985
164184,665682203
163145,665184494
166976,665445439
161056,665685610
160729,665703339
161867,665903628
161601,664893192
160105,665655792
161163,666650914
163285,665183365
161464,665370350
159778,665842512
160856,665928551
161994,666105744
159436,665394080
158743,664355239
159170,665348757
156931,665222753
161713,665077817
157694,664922984
159183,665662557
162673,665538344
160639,663750217
159128,666978736
187071,666303216
160631,665777865
153522,666719892
156458,665744093
154863,664884104
153676,666667485
152785,666528397
162904,666156783
161344,665632976
160949,667058782
152582,665423475
159423,666499944
153128,667215019
153362,666524232
152721,665754644
154415,666444364
153950,665295584
152043,665671942
154467,666473579
154060,665689450
154064,665734852
158684,666419139
155414,665850402
153490,665135472
155465,666312593
155140,667018605
150094,664686809
152229,665920810
153230,666461770
151884,665245805
155355,666592758
151921,665390844
155773,665646171
160659,666288328
159543,666109174
156367,666609708
152849,665422177
151843,666541273
158934,665444889
158076,666131939
161694,665392282
159767,666087039
159119,666479749
157336,666228838
158695,665506637
