setup_ns,run_ns
145329,665189131
137001,664955921
136245,665192459
137417,665001318
144258,665691218
141557,665783449
143808,664036723
142957,665517081
138745,664746361
141665,664214030
135957,664164983
136681,664873286
135759,665437621
137738,664976194
136587,665699731
137867,664954515
137045,664089481
137648,664546833
140012,665182604
138269,665104746
139670,665032923
140470,664447464
143964,665621597
144290,664935793
141924,665325402
140772,665357828
137252,664346464
138415,663962247
138237,664495116
137297,664657322
136441,665549023
135650,664591603
139406,665623390
143200,665355767
137586,666745845
151171,665368532
149255,666154510
145030,665687297
145908,665373841
143852,665361549
148891,665450371
147312,664828194
145438,664241940
135892,664762703
142257,664822015
141502,665023277
140727,665142420
140900,665074821
138650,665705210
148383,665339677
139360,665156260
140623,666069418
145473,664718553
146646,664344484
139442,664550829
136121,665798238
135679,665564801
136886,665778815
136607,664709178
139349,666088831
140887,665368526
141165,664937946
141984,664948259
139944,665731354
138528,665078319
142134,665049270
138135,664932484
135425,665066376
136333,664590745
134623,665280330
136963,665311723
139207,665449283
137175,665002962
140722,665295433
137580,665470128
135245,664919752
134585,666787441
145312,665421060
141478,665373744
137824,665320897
139701,664761430
139615,664343330
146931,665351467
136803,665047768
142121,665098455
139112,664431164
137560,665043335
137439,666097880
138677,664315278
139977,665622579
139718,663854116
