setup_ns,run_ns
144562,665400900
170824,665750674
154060,665517531
149419,665516551
147406,664568531
147230,666005733
149010,665811120
143240,665789623
144256,666607190
144425,665114680
142865,666109258
147134,665513080
143355,665907969
144619,665671877
144416,666645479
146179,665922957
142765,665522746
142991,664540280
151507,666216752
146080,665723653
141948,666373556
142779,665490753
144226,664570800
143079,666043052
147147,666741552
146597,665590162
142727,665103799
141735,665754370
142999,665574758
146223,664970782
141715,664656522
147407,664949777
145204,665019719
146172,665479785
150913,665585622
143871,665423975
144316,665450676
165460,665997963
151385,665551040
149743,665610036
141728,665240024
141776,665683548
140153,665633759
142754,666794532
138501,665557852
141511,665459573
139854,665261607
140654,665502858
139052,665048346
138227,667029567
137982,665436433
140330,664832239
141768,666802125
136699,665499860
141464,666108045
137865,664926379
138768,665032029
135970,665774521
136256,665709270
139008,665833734
151205,665815749
141861,665834998
140014,665450395
135360,666267734
136576,665658064
140568,666388768
137851,665493243
139632,665045123
139976,665403420
137751,667116225
138592,665401793
137857,664567652
144439,665994145
136386,665853501
139792,665684340
141486,665285472
139564,664801594
137001,665243000
137566,666420136
145003,665086843
138482,665710104
138164,665127748
136522,665989943
138747,665456047
140356,664931249
141676,665458236
136688,665436012
143116,665418270
143761,666349302
141283,665884300
143131,665949899
