setup_ns,run_ns
99908,101560789
101119,101378264
100559,101302283
100786,101524346
100856,101916017
101358,101811371
101669,102153249
104777,101212349
100339,101751102
99848,100917001
100361,101938005
100339,102020116
99187,101232788
100530,101590853
100135,100883663
99972,101409772
99626,101625559
99733,101659574
101747,101509544
100077,101585472
99492,101519653
99762,101331525
100670,101171201
98793,101275235
120464,102519391
107262,101422928
108683,101210290
101684,101359447
101193,101335334
102736,101268125
101008,101024686
101400,101325641
100307,101638565
103135,101289283
100660,101167552
101341,102043867
99909,101429158
102629,101680953
100976,101004343
101541,101330422
102091,102007273
102524,101316659
100490,101268875
101290,101050462
104369,101046347
100640,101337612
100418,101560685
99132,101112989
100620,101047614
100796,101570880
102643,101728590
99896,101361771
99694,101524353
99656,100938933
100013,101851814
106283,103433968
110517,103743816
107593,103638173
107030,103480685
107090,102183303
113534,101435337
104629,101331524
102070,101494315
103851,101751850
103250,101627066
105892,101847256
102835,101537891
101208,101259675
109763,101343987
102183,101680549
101928,101360867
101389,101229872
100035,101562645
101633,101123455
104040,101144657
103688,101228606
103416,101336505
102842,101371150
100705,101421964
100684,101644771
103044,101610827
103722,101566534
102427,101946785
104308,101319944
100209,101245446
102305,101259183
103537,101340514
101010,101527716
100940,101448785
100902,101327666
100186,101465083
99277,101568729
102008,101198839
100462,101112554
100383,101486068
101534,101454915
101517,101423083
101011,101389353
103129,101405636
103329,101335788
101403,101145166
100718,101374894
100054,101492459
101858,101285565
103134,101467428
101253,102005859
99570,101287665
100287,101637598
101496,101144243
103838,101487661
100195,101580264
99465,101363555
99586,101618483
99913,101947205
100362,101379007
102011,101385824
100420,101140307
99955,101408943
100162,101388601
103167,101199834
100186,101058698
101168,101773933
101447,101292903
100806,101804540
101381,101500953
100855,101222462
99909,101517358
99760,101120376
101931,101084097
100348,101534292
101164,101515548
116411,102050948
103040,101786540
100587,101539164
103346,101732352
100157,101224597
105454,101492277
102337,101803808
100366,101549184
100008,101481370
100529,101811989
104044,101754330
104870,101538301
102851,101315895
101562,101497864
101196,101571803
100497,101514244
103768,101983527
101593,101728678
101949,101514615
101614,101546497
102007,101165354
100283,101264193
103290,101524972
101856,101459061
102642,101433019
101844,101727864
101427,101561118
103213,101447705
103555,101235638
106491,101435787
102654,101673966
104488,101604738
100905,101611960
100369,101481596
99667,101575741
99789,101495267
101780,101224366
100004,101499243
102341,101520447
99690,101500494
106700,101401154
99948,101587388
102095,101286853
102883,101606457
103085,101299467
100965,101736389
102611,101483169
103897,101541617
104668,101252615
101677,101422095
101076,101676814
103217,101486402
101293,101631225
100312,101710432
102260,101283070
101138,101595047
102662,101209273
103151,101495637
102260,101518404
100436,101470399
101100,101596034
102968,101702133
101894,101826893
100243,101593706
103462,101665516
101396,101530271
105248,101442404
102790,101372551
102526,101472020
100772,101560184
102799,101362538
100230,101413794
100733,101203373
100285,101417264
98945,101617312
104336,101424143
103355,101553580
100555,101636197
104566,101491945
101030,101486087
102186,101639604
106805,101343962
101079,101594674
101965,101495889
103909,101513381
100184,101798076
99243,101574569
100947,101381466
99750,101384491
99986,101197775
101078,101499627
102193,101688378
102476,101436878
100237,101562807
101081,101731703
107252,101338761
104206,101507309
100446,101235783
103989,101416103
104498,101711607
102582,101497497
101543,101702206
102566,101645211
101268,101352063
101037,101453397
101186,101333436
103682,101369738
100964,101648844
102587,101490245
103281,101586505
103359,101794691
103838,101534127
100677,101493285
102893,101333333
101158,101442882
99590,101638793
99872,101443039
101238,101575449
102275,101644724
102158,101486580
103685,101453108
101955,101242292
100362,101297324
104821,101669262
100866,101463142
102066,101603203
