setup_ns,run_ns
142922,663925072
142946,663927745
142478,664547109
142565,664523705
148087,664149748
143851,664137589
144441,664841426
141389,664863026
140597,664656392
142393,664406206
140842,664791501
140293,664085803
137339,665503657
146394,663972973
140551,665106415
140717,664993799
139364,663518270
139572,664083445
143364,665415238
143698,665069690
139634,664796558
139024,665024311
139338,665484187
139542,665844595
139490,664716331
138419,665215645
142640,664143904
142723,664095849
146229,664778108
145246,664756155
144891,663917119
144228,664366544
140095,664947663
140937,665259365
140895,665050381
142366,665000725
144194,664782310
145043,664601204
138249,665585007
139596,664744748
170869,665043928
139309,664510496
144031,664676812
139233,663225739
138068,665299912
138392,665001489
143473,665330703
138779,664693990
139461,665320856
141880,665560124
144286,664919091
138866,663838660
137915,665054466
139525,665689960
137164,664170728
139334,664182004
138624,665306797
140565,663966349
140741,664252452
137770,665398212
137196,664922277
143086,665369200
137839,664120205
138936,664780000
138526,665493020
140993,664779350
139588,664722355
140318,664130790
140821,664253518
146606,664342033
137692,664344617
141889,664701061
139900,664664812
141237,664319440
138875,664725779
140231,663971112
140413,663489177
144771,664497703
144709,664004192
144499,664136864
145015,664217194
143102,664945114
142507,664542703
142974,664995693
142375,664201479
140508,663873383
141520,664030694
141172,663748438
140697,664226941
139386,664611497
136989,664242051
