setup_ns,run_ns
102701,100253566
101981,100185163
102653,98722548
102174,98540508
101889,99328746
100740,99154588
100442,99278871
100130,99045586
99923,98953699
100834,99300907
99365,99254532
99282,99315912
103429,98849518
101409,98990181
99318,99080888
99131,99018943
99816,100574970
107311,100344039
107050,100471572
104482,100264218
122604,99955595
110633,99335465
104739,99385344
101832,99362595
102697,99122020
100935,99607072
102209,99162102
102036,99062654
102228,98678294
103374,98993418
102974,99017105
101856,98828271
102006,98720236
101798,99349384
102802,98724126
104841,99006805
100779,98757098
102712,98881838
102693,98825853
106259,98950627
103509,98961942
101688,99198958
103240,98951783
102522,98631879
100073,99201345
99836,98985930
99381,98964256
99498,98983468
101332,98959318
102259,98935093
101829,99071206
101429,98808109
99848,98784933
99378,98827564
100703,99107553
99213,98762484
100894,98852361
101366,99068257
100567,99269537
101231,98932340
100633,98628420
99971,98859110
100526,99207780
100520,99271627
100420,98833569
100649,99040682
106695,99161896
104017,98764184
101724,98824566
104277,98928326
101880,99074077
102404,98941546
104568,99089775
102503,99068602
100381,99130249
100753,98778110
100782,98885873
100789,99253593
100687,99031629
102852,99187361
101611,98813827
100270,99186285
103306,99202060
101538,98968519
103214,98564796
100678,98768995
100095,99083040
99385,98998894
101148,98737964
100478,99060830
103223,99260240
101191,98782060
101925,98709403
101657,99080061
105869,99399057
102415,98840417
103997,98740718
103863,98873647
101186,99000798
100399,98724677
102397,99056012
102286,99048942
103979,99308679
101553,98900000
101801,99411960
102433,99244916
101207,99280868
101117,98837770
103555,99163573
101153,99228259
105644,98885212
101703,99243942
100239,98636844
103795,99171677
103954,98914575
102474,98891760
102229,99316256
102255,99432595
106650,99135384
101608,98575139
100836,98915714
104705,99012118
103373,99023338
101686,98786968
100927,99170370
100269,99467715
101102,98781021
102611,98937686
103001,98697808
100945,99124394
103423,99137616
101646,98933862
100992,99097485
100898,99202727
103100,99159955
100749,99386173
100344,98827040
100993,98788477
100982,98794893
101045,99045736
100823,99310952
101734,98815569
101639,98887661
100108,99082530
99636,99688345
99158,99421015
100106,98827210
100723,98904052
100572,98603785
100445,98616077
99601,98872930
100726,98838482
100974,98984961
99913,99617177
101875,99520379
101330,99477664
100090,98982965
100428,99196946
99934,99314392
100474,98726874
101904,99410757
100951,98969982
102406,99342886
102037,99064531
102168,98735553
100758,99091936
99716,99836322
100323,98577675
99898,98839309
102202,98544035
100804,99399097
101115,98854453
101507,99008280
101431,99084226
101543,98730560
101198,98880660
99861,98744691
99506,99104142
99801,98841582
100364,99171190
100149,99237713
101246,98671678
99584,99004931
100749,99359726
99809,99158898
99721,98966874
99755,98844111
100963,98967954
102393,98755556
99389,99263663
99426,99322705
100310,98794567
99873,98919278
99167,98918620
99293,99484321
99742,98697709
101344,99110014
99149,99182059
98995,99539454
100696,99260181
100136,99102366
103321,98825573
104745,99926285
105147,99069531
102728,98930893
101041,98596879
102074,98761795
98643,99247980
99889,99007246
99794,99070568
99413,98951448
101257,99120211
100536,98622432
99871,98643519
100205,99045221
99356,98574674
99147,99514093
104831,98877810
106746,99276210
99931,98872414
100357,99541071
104038,99506205
100225,98866383
100109,98852921
99850,99476866
99908,99033834
99702,99105724
99256,98684638
98558,98958228
99257,99297888
102888,99200981
99773,99094054
100461,98847592
99815,98804053
99665,98809688
99809,98743328
99515,98615057
103331,98990871
99300,99314204
99707,99317263
103394,99938403
101039,98774793
103617,99147669
102001,98899424
101787,99542450
100438,99473018
99800,98726707
99656,98920358
100295,98797721
99204,99069263
100058,99532237
98786,99068368
100811,98733727
99181,98991215
99059,98743580
100042,99184760
101218,98482820
101378,98734211
102679,98726322
101220,99403602
101175,99017709
100205,98747663
100519,99142157
100468,98993994
100864,99343711
101237,98928427
100483,98709866
100363,99068653
111629,100157647
174216,99612893
131872,100011118
116682,99004087
108224,98987013
107987,99002498
105936,99504273
104323,99284120
102574,98852921
101905,98761347
102313,98677680
102522,98761203
101689,99160523
103373,98624058
101453,99044709
106187,98675193
104990,98673323
102871,99005771
101986,98663974
102694,99408003
102783,98975930
104875,98843051
102854,99167972
102363,99042161
103710,99351645
103180,99353274
102738,99565668
102734,99091051
103840,99007593
102593,98810545
102448,98909849
103498,98955759
102534,99150414
105220,98999581
105348,99494658
103627,99043969
104718,99233537
102480,99160202
103379,98748128
101613,99346178
105538,98951242
102262,98796838
104542,98776337
101529,99268030
102937,98889802
101937,99476879
106824,99313347
102891,99119784
101798,98757441
102483,99354919
104457,99462800
103121,98999393
105394,98692157
102199,99282172
105149,99339536
102584,99473027
105860,98924051
103556,98897971
102046,98828885
102108,99220831
102590,98992000
101900,99143630
103244,99101663
102178,99348427
102775,98909384
102983,98882905
102373,99120742
105133,98871145
102518,99496295
103103,98725613
102185,99334049
101686,99157132
101825,98727971
104506,99115632
102240,98897004
102179,98627249
105649,99405573
101954,98769045
102117,99155320
101200,98833425
101495,98833695
101765,98971548
104130,99477548
105095,98839132
103023,99545664
103589,98948982
101985,99391206
102521,98991125
102789,99109888
104831,98843012
104160,98952582
103274,99096784
102986,99169405
102219,99260686
107143,99344933
104238,99985299
104129,99160446
129842,100471208
113955,99717404
108328,98534552
104883,99483171
104684,98696051
104096,98871761
106891,99256011
111409,99095554
105772,99309923
103943,99107482
105857,98919559
105323,98655191
106538,99313883
104849,98811964
102718,99240005
108144,98614094
106933,99757867
103746,99456938
103240,99603506
104166,99010774
104026,98695074
103620,99210062
103019,99045601
104950,99281500
102886,99060606
103530,99192032
102925,99317910
103138,99261566
104196,98844215
