setup_ns,run_ns,peak_mem
68329,20888743,1245184
64453,20662353,1245184
35258,20587560,1245184
4304054,17264501,1245184
42541,21113571,1245184
99569,20221936,1245184
84140,20063945,1245184
62800,19590414,1245184
80794,19777550,1245184
57389,19448354,1245184
3502971,20683063,1245184
209658,20431053,1245184
87196,21381080,1245184
66747,19822966,1245184
62919,20348025,1245184
53832,20952685,1245184
68159,20304271,1245184
18244,20487019,1245184
3057564,17964422,1245184
87376,20212217,1245184
84110,20446452,1245184
87657,23438422,1245184
84049,20427466,1245184
3270739,17991895,1245184
79752,20279394,1245184
69633,20335401,1245184
65635,20222366,1245184
72197,21510426,1245184
83890,20354307,1245184
54784,20901217,1245184
55595,20167431,1245184
76235,20088802,1245184
44746,20903020,1245184
77237,20364035,1245184
57870,21438980,1245184
82167,21256863,1245184
73099,20631033,1245184
78409,20797319,1245184
91164,20884966,1245184
64052,20403460,1245184
64132,20208220,1245184
83619,20380457,1245184
81134,20500044,1245184
66116,20351862,1245184
58872,20871491,1245184
70894,20562482,1245184
37751,20963766,1245184
55545,20272451,1245184
69462,21064527,1245184
65996,20793111,1245184
52420,21021446,1245184
47000,20912959,1245184
52711,20463124,1245184
63581,20334870,1245184
77056,20014621,1245184
82557,20257282,1245184
62368,20218599,1245184
19868,21063276,1245184
24927,21145973,1245184
69391,20641082,1245184
56117,20874847,1245184
62599,20400335,1245184
66777,20405966,1245184
25358,21406197,1245184
3927379,23005208,1245184
188478,20586518,1245184
96935,20625182,1245184
22904,20418860,1245184
19006,20694835,1245184
63611,20613971,1245184
64984,20605104,1245184
78580,20909723,1245184
3275910,18886225,1245184
79752,21384716,1245184
56157,20682001,1245184
58481,20694073,1245184
59263,25966399,1245184
92586,20531213,1245184
65655,20240220,1245184
3594666,17192965,1245184
68170,21050441,1245184
72327,21030813,1245184
56417,20953797,1245184
67659,21258476,1245184
834788,20476569,1245184
88719,20544359,1245184
63772,20515553,1245184
53541,20491247,1245184
71055,19918798,1245184
65374,19888261,1245184
190853,20326835,1245184
3786020,20538027,1245184
92185,20285767,1245184
59113,20943267,1245184
19667,21756213,1245184
4037248,22111699,1245184
3572554,21025323,1245184
42451,22255432,1245184
221922,20572372,1245184
94781,29984771,1245184
10198013,19009660,1245184
3818321,19532905,1245184
112685,21199825,1245184
99950,20361741,1245184
37551,22455403,1245184
99960,20666791,1245184
73991,20578694,1245184
69793,20490766,1245184
73230,20871110,1245184
3505456,21732248,1245184
