cold_ns
16007841
18883091
18564705
15054227
17654597
16508706
20036946
16189825
16761415
14946638
18898380
17455652
15719382
18488863
19423713
16622310
15308215
18846320
20180800
16692912
16180689
14666879
17120371
17781702
18830234
19893689
16531467
18018583
15790556
17535600
17835740
14972893
18188381
18935102
18986992
17471190
16231010
19106206
19181873
17521202
17250353
19856212
17173641
16878642
15993742
16264771
17219484
15956652
18361222
18032822
19755456
16918948
18755416
17156124
16854017
17010075
19257050
20490204
18908188
16750851
19581101
16316938
16493408
18521613
18699772
20163714
19372920
18103161
19684824
19758316
16171560
17609429
17877406
15755551
17873579
16849703
16734283
17027709
18011113
17374258
15234760
16664358
18021313
15802397
17734364
19611235
19736900
17176609
17295671
17476674
17760799
16982365
18818111
17866669
17479007
18945466
19456251
15516451
16880560
18321634
16839608
17740244
16472566
17019249
19372653
16817253
17028494
18621181
18258052
17807246
17071085
17617288
16878040
15684151
18847418
17672581
18582949
16073985
18977671
16346294
18202714
18628068
19204743
17343545
18843664
15676650
16237830
18254758
19000388
15968960
16042465
18209493
18810381
16563349
19260233
17150329
16236541
17129590
18523323
15569452
16975384
15491072
17096074
16274962
15635087
18422238
17822613
15921072
16731058
19246608
17034026
17320988
19901835
18973671
16112297
17501619
18874944
19240267
18314561
16609247
16824388
18963451
18627022
18539648
16663956
16045964
16710826
19278994
16283343
17482222
17055906
19147071
20706662
19311225
18165913
17531353
16646171
19223177
19447437
19784878
17015229
17888868
16008100
16808203
17815373
18052554
19424463
17995285
15840248
16354532
18867001
19026238
17329148
17068829
20466217
14664257
18599577
16036543
19389238
16844295
19311292
16873033
16031772
17595236
18700574
16184368
18858737
16987198
16823852
14475471
19192353
17890464
17918135
18523161
18339225
15675030
18492528
15458708
15900738
20008355
18257091
18974606
17470774
16473918
15409410
17883789
18737886
17352432
18956514
20227959
19647128
17649607
19324720
17575072
16075102
16186188
17166505
19601378
15863174
17768037
17859211
15591992
17984488
18289960
20007460
18978626
17570261
17237088
16466934
16388669
16715733
19429567
17275451
20328683
19258551
15943871
19337309
17615412
17179943
18741312
17850275
20306473
15967630
18901236
17100713
19082663
17795853
19798832
16464108
17153345
18993686
16700634
16476062
16901415
16799216
17822258
18024083
17861081
17266079
17620632
10831184
19015290
17182877
17427436
19062345
16910090
16537887
18755629
18122535
17361859
16679028
17360235
18750521
18696094
16471560
19369919
18839372
17560808
19367102
20095506
19139997
17784576
18806968
16055174
17231365
19607954
16717343
17060207
9493031
17806383
15908046
17695522
18496391
18489222
17549736
15469809
20344071
16484537
16317163
15744287
17188016
16944501
17263577
15203319
15972397
16168202
17133659
16105545
15893964
17501781
17922424
16356164
17517861
17675998
17543223
17231312
16798662
17975465
17586026
19099567
17438555
19350524
14623998
15962130
18108574
17006978
18033610
16458173
17764583
15761350
18304828
17537141
17837761
18541865
17733436
16105414
16145560
19325041
16598744
16128301
15958873
15854313
19358029
19342512
17107445
19903767
18378236
17635715
18376851
17852842
19543164
16839777
15926326
16946164
18667826
18455954
18723756
17366252
19827874
16718318
16112923
17946426
16919448
17799323
16780099
17892976
18517890
19325636
17329446
15967800
17693201
16611409
15800695
19589537
18001826
17869522
16140102
17277567
16634658
17673214
