setup_ns,run_ns,peak_mem
83,47746,0
46,46963,0
48,46963,0
43,46813,0
40,46903,0
87,46800,0
44,45929,0
42,45850,0
44,45774,0
45,46033,0
44,46048,0
44,46078,0
44,45960,0
43,45918,0
43,45930,0
45,45842,0
45,45667,0
45,49471,0
46,46521,0
44,45926,0
46,45805,0
42,45633,0
43,45869,0
42,45736,0
42,45985,0
46,49245,0
47,45930,0
44,45713,0
44,45701,0
42,45705,0
47,45798,0
41,45662,0
47,45689,0
44,45617,0
47,45780,0
42,46169,0
87,45957,0
43,45648,0
48,45724,0
44,45846,0
46,45698,0
49,45822,0
45,46024,0
46,45733,0
49,45745,0
43,49038,0
42,47623,0
43,45763,0
42,45698,0
45,46058,0
46,46653,0
42,45916,0
43,45720,0
41,45662,0
41,45813,0
43,45496,0
41,46112,0
44,46015,0
41,45637,0
42,46500,0
45,45939,0
43,45482,0
44,45763,0
48,45699,0
44,45715,0
46,49942,0
42,46026,0
43,45697,0
43,45832,0
46,45796,0
43,45482,0
39,45555,0
45,45863,0
44,45551,0
45,45471,0
42,46436,0
46,45444,0
46,45825,0
47,45505,0
41,45651,0
47,45462,0
39,45755,0
45,45635,0
78,45629,0
81,45938,0
46,45483,0
50,50654,0
42,45647,0
45,45668,0
43,45421,0
44,45352,0
43,45641,0
44,45506,0
43,45581,0
43,45668,0
80,45605,0
45,45592,0
