setup_ns,run_ns,peak_mem
46,38094,0
33,38120,0
34,38475,0
32,38320,0
33,38242,0
32,38098,0
33,38233,0
32,38022,0
32,41733,0
32,38112,0
31,42331,0
32,37884,0
32,38170,0
31,38025,0
32,38014,0
33,38036,0
32,38046,0
33,37974,0
31,38967,0
32,37873,0
32,37802,0
33,37840,0
31,37745,0
31,37711,0
33,37851,0
33,38108,0
33,38958,0
32,37794,0
33,38014,0
33,37794,0
32,38012,0
32,37785,0
33,37823,0
34,37623,0
31,41035,0
31,37893,0
32,37834,0
32,37713,0
33,37776,0
31,37986,0
32,37868,0
33,38753,0
32,38034,0
33,37898,0
35,37917,0
32,37668,0
33,37678,0
33,37641,0
34,37788,0
34,37621,0
34,38395,0
31,37788,0
32,37906,0
31,37770,0
32,37673,0
32,37699,0
35,37743,0
34,37818,0
32,37752,0
33,41083,0
33,37719,0
32,38153,0
34,37793,0
31,37810,0
32,37792,0
32,37796,0
32,37986,0
33,37700,0
32,37688,0
32,37608,0
32,37914,0
33,37829,0
32,37804,0
32,37834,0
32,38012,0
34,37976,0
32,37787,0
32,37712,0
32,37922,0
32,37919,0
33,37727,0
34,37732,0
32,37782,0
32,40462,0
34,37843,0
31,38997,0
32,37553,0
34,37897,0
30,38034,0
33,37772,0
31,37782,0
32,37763,0
32,37821,0
36,38134,0
33,37902,0
32,37890,0
32,37901,0
32,37603,0
33,37701,0
32,37824,0
32,37661,0
33,37659,0
33,37935,0
33,37776,0
