setup_ns,run_ns,peak_mem
771358,315311989,1780482048
354226,284335946,1780482048
657482,326601127,1780482048
938735,306379844,1780482048
518338,322746077,1780482048
885893,298481548,1780482048
728999,317134184,1780482048
1395158,297584544,1780482048
320696,324434123,1780482048
555136,284936820,1780482048
325005,323590194,1780482048
627823,285442986,1780482048
520579,321104116,1780482048
594303,301392714,1780482048
899654,320847726,1780482048
620197,301291184,1780482048
843099,270287310,1780482048
934725,322803638,1780482048
775129,304696357,1780482048
239539,323445214,1780482048
283019,296809818,1780482048
703976,320215683,1780482048
253632,313640708,1780482048
236508,317413157,1780482048
742867,308501007,1780482048
858549,322385937,1780482048
238460,289083209,1780482048
483215,320971162,1780482048
442594,291304175,1780482048
754852,323739831,1780482048
730074,309978013,1780482048
789271,300756112,1780482048
638365,306626416,1780482048
870168,285222694,1780482048
940717,324482348,1780482048
641991,314844053,1780482048
274611,322989396,1780482048
716466,306684068,1780482048
742213,318429401,1780482048
923183,287510683,1780482048
872231,317064733,1780482048
272521,306996893,1780482048
930575,316837027,1780482048
622430,285501233,1780482048
840380,312042295,1780482048
752634,305888014,1780482048
709066,295862351,1780482048
1120050,319903033,1780482048
771498,300561832,1780482048
242312,301330926,1780482048
927800,312550590,1780482048
748914,303944673,1780482048
896864,311766056,1780482048
344583,320115913,1780482048
352581,291126480,1780482048
325846,323251343,1780482048
902759,288542126,1780482048
791126,309596265,1780482048
470024,306886795,1780482048
300753,310269397,1780482048
175409,326711615,1780482048
1009530,288708341,1780482048
634083,320922321,1780482048
516877,304407309,1780482048
900826,320349828,1780482048
821883,311038958,1780482048
1024771,307023811,1780482048
827060,312693522,1780482048
644296,305586669,1780482048
522162,305722740,1780482048
514691,322102362,1780482048
457061,288470202,1780482048
436141,322121193,1780482048
858214,302291931,1780482048
792655,304904794,1780482048
767918,313285536,1780482048
522073,310813370,1780482048
362338,311601025,1780482048
694143,301023586,1780482048
401415,313406729,1780482048
822909,308155107,1780482048
277321,318226577,1780482048
533074,300923339,1780482048
284730,322441866,1780482048
437946,294688326,1780482048
351291,306583332,1780482048
338200,308944111,1780482048
712379,321566519,1780482048
810724,280494707,1780482048
551244,320848855,1780482048
720812,306442684,1780482048
708788,307706795,1780482048
811026,306946435,1780482048
886725,321671538,1780482048
198520,293053293,1780482048
595008,320183092,1780482048
361656,296252366,1780482048
290870,322876367,1780482048
727448,281537468,1780482048
321816,320759697,1780482048
946779,300280909,1780482048
286350,309742390,1780482048
406294,286548613,1780482048
808867,320033984,1780482048
427869,311653616,1780482048
206532,315973686,1780482048
586585,294726557,1780482048
305709,321868129,1780482048
782321,284429856,1780482048
277741,323816804,1780482048
270926,295659777,1780482048
859043,312354595,1780482048
724073,304643779,1780482048
864909,310197686,1780482048
579535,270803744,1780482048
895122,317499596,1780482048
773124,287192712,1780482048
741098,308019974,1780482048
619315,316039360,1780482048
813912,305678087,1780482048
913543,296732425,1780482048
703055,313761708,1780482048
672100,297060089,1780482048
535141,317727939,1780482048
956008,279312501,1780482048
259878,290656806,1780482048
630070,312897369,1780482048
434869,295189417,1780482048
481102,320049327,1780482048
948170,300591648,1780482048
736885,307409432,1780482048
975108,301510355,1780482048
786538,287438273,1780482048
477308,321460622,1780482048
655307,290160470,1780482048
