setup_ns,run_ns,peak_mem
78489,20332325,1245184
64413,20171529,1245184
67098,20225131,1245184
3593784,18112053,1245184
88829,20249508,1245184
49274,20165137,1245184
69341,20178232,1245184
72077,20403351,1245184
6032272,16050492,1245184
98287,20081589,1245184
81936,20313680,1245184
52600,20222977,1245184
69903,20107789,1245184
69883,20073713,1245184
98909,22253759,1245184
96213,20051351,1245184
23425,21582072,1245184
58892,20483022,1245184
77898,20393943,1245184
61106,20275617,1245184
67679,20342424,1245184
70514,20447124,1245184
62409,20503661,1245184
1169204,20552283,1245184
49184,20412998,1245184
82156,20363475,1245184
49524,20292420,1245184
63831,20411035,1245184
65715,20321705,1245184
83088,20415734,1245184
51077,25558724,1245184
3405416,21672564,1245184
102004,20252163,1245184
72137,20103830,1245184
66186,20089895,1245184
55064,20181829,1245184
73540,20164616,1245184
69432,20410864,1245184
56547,20245189,1245184
16602,20639750,1245184
14769,20555639,1245184
17994,20780758,1245184
18736,20644549,1245184
67919,20671461,1245184
17834,20660600,1245184
15670,20640191,1245184
52660,28539873,1245184
80663,26265248,1245184
460275,23177106,1245184
3843469,21885840,1245184
141990,20639350,1245184
76184,20121644,1245184
69302,20580547,1245184
3855962,24680885,1245184
87176,19933477,1245184
15700,19998290,1245184
79581,20168203,1245184
16541,20415594,1245184
52300,20090496,1245184
16972,20031804,1245184
62559,20219872,1245184
68841,20024901,1245184
71235,19870928,1245184
63120,20317417,1245184
64382,20373223,1245184
67749,19931553,1245184
62679,19859126,1245184
100220,19979415,1245184
98307,20104512,1245184
88729,24098617,1245184
109679,20770769,1245184
89200,20184334,1245184
3091519,18661548,1245184
65575,20798682,1245184
54013,20333938,1245184
80002,19811926,1245184
60434,20393391,1245184
57980,20571550,1245184
66486,20154437,1245184
57088,20417136,1245184
54043,20259687,1245184
71496,20080987,1245184
70204,20123037,1245184
76786,20530623,1245184
77277,19892188,1245184
40196,19811064,1245184
47580,20218649,1245184
18325,19914400,1245184
16963,19643084,1245184
74321,19745931,1245184
69542,20012647,1245184
65264,19913178,1245184
57750,20053425,1245184
84962,19932585,1245184
3999356,17757539,1245184
4014705,19682219,1245184
96584,20159647,1245184
66426,19803019,1245184
68661,19732314,1245184
77096,19882279,1245184
74972,19850909,1245184
79461,19677099,1245184
3282783,20693141,1245184
80102,19912096,1245184
62880,19739468,1245184
