setup_ns,run_ns,peak_mem
743,155112492,0
1672,154879922,0
1924,155476574,0
1666,155164280,0
2141,154903661,0
1870,155154242,0
1438,155628981,0
1908,155529505,0
1479,155191470,0
1857,155646028,0
1462,155720633,0
1652,155076993,0
1645,155321194,0
1688,155476267,0
827,155093775,0
1451,154513861,0
1316,155011367,0
1946,154812336,0
1768,154700675,0
1578,154610770,0
1880,154504354,0
1941,154155921,0
1735,154521347,0
1779,154511789,0
1325,155190039,0
1500,155285342,0
1580,155543820,0
1555,155456126,0
1272,155240800,0
1285,155326273,0
2110,155343461,0
1619,155630199,0
1565,155641848,0
1684,155496191,0
1621,155893929,0
1758,155573928,0
1681,155189703,0
1517,155638136,0
842,155548901,0
1430,154841475,0
779,154754758,0
767,155173391,0
1153,155597687,0
889,154717997,0
1146,154765148,0
975,154875496,0
1613,154957164,0
1384,156239258,0
704,154666455,0
1965,154529816,0
1674,155259799,0
1919,155223482,0
1751,155626960,0
1576,155451070,0
869,155522595,0
1719,155274051,0
1629,154898226,0
1826,155533610,0
1784,155507934,0
1528,155777173,0
1829,155646177,0
739,155874808,0
967,155116364,0
910,154861333,0
750,155176217,0
806,155177778,0
1743,154800660,0
769,154513230,0
757,154288493,0
805,154542109,0
1350,155103849,0
813,155681604,0
966,155548300,0
1376,153996292,0
1802,154828434,0
2095,155296563,0
1584,155362394,0
1923,155157370,0
1536,155242830,0
1741,154584107,0
1437,155247316,0
1688,155608156,0
1101,155393581,0
829,155344110,0
1840,154860190,0
1858,155726155,0
860,155224273,0
1682,155278188,0
1849,155433372,0
1752,155846046,0
1794,155580561,0
1299,155366865,0
1868,154739288,0
882,154818500,0
1180,154421151,0
1925,154745636,0
1265,154534387,0
2001,154830097,0
775,154773819,0
1445,154750137,0
1602,154984231,0
923,155560903,0
800,155271802,0
842,154817339,0
1687,154149262,0
1628,154937451,0
1893,154409536,0
1730,155338701,0
1458,155617364,0
1558,155356053,0
1633,155441454,0
1472,155666169,0
1718,155145427,0
1658,155325554,0
1873,154965727,0
1600,155317687,0
1341,155513229,0
849,155547499,0
1683,155254176,0
2028,155411397,0
1953,155429644,0
1446,155199126,0
1790,155420336,0
1734,155424171,0
1844,155184495,0
1730,155769561,0
872,155528169,0
1638,155441099,0
1646,155347851,0
1652,155452066,0
1690,155775980,0
3685,155607679,0
1910,155571993,0
1649,155276638,0
1405,155252004,0
1540,155334595,0
1556,155581418,0
838,155280570,0
756,155048756,0
1881,154881781,0
790,154849416,0
757,154982547,0
1678,154629910,0
1118,154937617,0
1586,154228298,0
1497,154414477,0
1751,155541573,0
1577,155579259,0
1477,155184948,0
1578,155062727,0
784,155497029,0
1261,155340268,0
1639,155495244,0
1345,155669870,0
882,155441264,0
929,154670682,0
983,155099524,0
1414,154169535,0
731,154515408,0
807,154443498,0
835,154267225,0
1616,154634148,0
1701,154650716,0
1523,154584635,0
1738,154682046,0
1968,154469193,0
1524,154490374,0
1465,154576735,0
2028,154273586,0
1625,154665657,0
1613,154941095,0
779,155049359,0
1356,154770827,0
878,154957666,0
819,155642661,0
1850,154126297,0
1635,154643192,0
748,154341396,0
1661,154657404,0
1670,154325520,0
1648,154872550,0
1834,155489407,0
1811,155430850,0
2027,155095181,0
1767,155386017,0
1804,155646697,0
1657,156071469,0
1905,155987611,0
1732,155778712,0
1783,155362580,0
1623,154838240,0
1570,155139037,0
1642,155713380,0
1682,155784591,0
1858,155469034,0
1722,155134386,0
1462,155608955,0
1573,155774531,0
1834,155686744,0
855,155381729,0
792,155473822,0
1670,154467467,0
1267,155395809,0
1961,154549829,0
1670,154945391,0
2037,155357881,0
1586,155301754,0
1920,154922331,0
1877,155030058,0
777,155527013,0
1258,154117367,0
1775,155243819,0
796,155693237,0
827,155668163,0
1515,155363001,0
1599,155360222,0
858,154872104,0
966,154731387,0
886,154964627,0
1692,154591394,0
1813,154538229,0
884,154719327,0
799,154851968,0
1257,154715431,0
1111,154634614,0
811,154890257,0
1218,154130251,0
1703,154857049,0
1702,154823346,0
1838,154952388,0
1763,155167687,0
1656,155292359,0
1436,155630656,0
1844,155156361,0
1765,155109791,0
1690,155219231,0
1576,155266687,0
1579,155720582,0
1587,155434807,0
1692,155106998,0
1767,155741643,0
832,155606126,0
708,155146896,0
1918,154908811,0
802,155453441,0
1829,155321321,0
777,155051644,0
1450,155188140,0
1679,155135875,0
2058,155344300,0
1886,155546778,0
1883,155220628,0
2027,155184821,0
1748,155641794,0
2030,154720598,0
2090,155259335,0
1656,155491462,0
1773,155287780,0
1906,155912064,0
1552,155677856,0
1575,155923757,0
1701,155221405,0
1900,155374834,0
1582,155358819,0
1503,155023588,0
1556,155513383,0
1468,155548810,0
1546,155782546,0
1903,155167571,0
1713,155481753,0
840,155135670,0
716,155412565,0
903,155109664,0
762,155224561,0
1350,155247439,0
1757,154544809,0
737,154871862,0
940,154259255,0
1640,155059390,0
1451,155387780,0
1552,155448681,0
1557,155029928,0
1611,155468451,0
1930,155297209,0
805,154971767,0
1616,155053463,0
1511,155733586,0
1796,155173239,0
1568,155227309,0
1701,155651590,0
2073,155415008,0
1651,155754223,0
1674,155614335,0
1694,155455312,0
1861,155016246,0
1792,154997842,0
1928,155307365,0
1915,155473522,0
1561,155158786,0
1723,155672855,0
1627,155325997,0
1777,155070957,0
1877,155585121,0
1451,155937027,0
1631,155565762,0
1591,155584678,0
1620,155462695,0
802,155649708,0
1982,154339779,0
829,155525115,0
1259,154747157,0
890,154838406,0
2150,154172366,0
1329,154884538,0
719,154261320,0
807,154711002,0
1461,154295990,0
708,154255457,0
895,154151373,0
1982,153951410,0
1769,154422498,0
1885,154455636,0
849,154581202,0
886,154136827,0
1885,154548193,0
1732,154312772,0
803,154517038,0
1858,154518338,0
1008,154839617,0
5778,155167150,0
730,155013962,0
1622,154865621,0
787,155410187,0
823,155108925,0
860,154893978,0
1044,155427125,0
2336,155236072,0
1715,155377352,0
1922,155396282,0
866,155798677,0
760,155288079,0
980,154764036,0
687,155195584,0
1436,154396958,0
773,154611197,0
1324,154405262,0
1842,154428829,0
1476,155358948,0
1768,155427712,0
1798,155515716,0
853,155364397,0
879,155297614,0
1614,154922027,0
906,155586917,0
831,154896667,0
1696,154422573,0
843,155007858,0
726,154549575,0
1528,154418622,0
689,154378147,0
1595,155515142,0
1637,155281773,0
1912,155428143,0
1952,155513309,0
2345,154771665,0
1824,155617747,0
1874,155093054,0
1910,156592635,0
2149,155531315,0
2005,155245554,0
1737,155293194,0
1794,155483408,0
1716,155123310,0
1557,155584762,0
1443,155666089,0
1508,155544825,0
1564,155490019,0
1648,155024625,0
1604,154631785,0
1678,154864232,0
1505,155563999,0
1666,155600353,0
1534,155267982,0
1855,155485169,0
908,155286926,0
1580,155243711,0
870,155128439,0
