setup_ns,run_ns,peak_mem
811,166165522,0
805,166553991,0
1924,166924484,0
2012,165966038,0
1916,165956251,0
1503,166097624,0
809,166917538,0
1028,166522472,0
772,166466499,0
731,166086476,0
1523,166858602,0
1648,166027467,0
1669,165932066,0
1512,166049567,0
1491,166190977,0
1379,166654616,0
1880,166715773,0
1855,166759639,0
1562,166411855,0
1659,166090927,0
1729,166274747,0
1553,165874705,0
807,166623852,0
1496,166148108,0
740,165947604,0
1373,166336127,0
1619,166514388,0
1817,165818861,0
1962,165778370,0
1411,166259905,0
2094,165986661,0
1678,165807319,0
1224,166624839,0
706,166146035,0
2063,166380856,0
1851,166962290,0
1443,165922044,0
1737,166359282,0
1745,166309389,0
894,166042626,0
1762,166178383,0
976,166161090,0
1347,166338197,0
1933,166397702,0
807,166053955,0
814,165716234,0
1423,166443024,0
1644,165990163,0
1741,165932301,0
1457,166048081,0
942,166106325,0
1592,166186872,0
1775,166255065,0
815,166224637,0
1666,166096446,0
1565,166134802,0
1667,166251244,0
748,166428115,0
1444,166187803,0
897,166394566,0
821,166243647,0
1253,166048641,0
700,166291877,0
713,166019695,0
772,166432131,0
1611,165822001,0
1794,166568186,0
1480,166012831,0
863,166081733,0
1629,165829881,0
1756,166484898,0
1810,165736065,0
746,166276250,0
1380,166083178,0
1585,166213603,0
833,166087826,0
1755,166477516,0
1672,166425032,0
1522,166466029,0
789,166332164,0
1581,166282119,0
2074,166379963,0
1725,166365548,0
1954,166061052,0
1777,166597954,0
981,166023827,0
1629,166423897,0
1665,166361898,0
1564,166202270,0
1839,166492408,0
886,166330016,0
830,165971293,0
695,166199423,0
1720,166136736,0
1882,166078787,0
1755,166043945,0
1562,166174653,0
1835,166259732,0
1994,166111523,0
732,166068233,0
1702,166053731,0
856,165828562,0
1600,166534710,0
1976,166186024,0
1799,165716314,0
1450,166115730,0
791,165816167,0
789,166170170,0
1596,166156045,0
1642,166075962,0
1744,166371465,0
807,165995069,0
1820,166471731,0
1696,165839907,0
873,165978355,0
1743,166045739,0
1668,166354787,0
871,166216062,0
1572,166552044,0
1795,166321982,0
920,166129902,0
1909,166563288,0
1910,165882515,0
1691,166448688,0
1760,165763105,0
861,166578517,0
1828,166368206,0
1013,166092122,0
1803,166466607,0
1812,166235231,0
1352,166255236,0
937,166575898,0
1400,166462746,0
695,166704307,0
1691,166105045,0
1668,166338132,0
1765,166251664,0
1945,166183238,0
1532,166024864,0
1839,166100165,0
871,166047109,0
1787,166556702,0
1421,166349648,0
1837,165749697,0
1791,166306539,0
1625,166162975,0
1977,166499778,0
1651,166237959,0
1820,166557894,0
1626,166281874,0
769,165932252,0
1485,166112921,0
1949,166508361,0
807,166277430,0
1499,166238611,0
1645,166068707,0
1669,165785025,0
1924,166102905,0
1638,166205410,0
1666,166421387,0
1889,166289110,0
1819,165956495,0
1974,166196216,0
1648,166047299,0
1684,165917136,0
1988,166546923,0
1854,166260024,0
1741,166513446,0
780,166220519,0
748,166476818,0
1377,166219709,0
1534,166328836,0
1650,166249495,0
1549,166591273,0
1853,165949158,0
2030,166396281,0
1729,165895237,0
2260,166137896,0
925,166139628,0
1642,166096678,0
1928,166242076,0
1974,166301600,0
975,165812484,0
2110,166364431,0
1573,166460888,0
843,165968159,0
828,165823732,0
1448,165964785,0
754,166690329,0
1220,166428880,0
1459,166389318,0
1739,166310876,0
1955,166414454,0
1704,166048945,0
824,166523312,0
822,166291308,0
764,165852578,0
1469,166159759,0
1937,166129420,0
2238,166190260,0
1747,166697522,0
1712,165952326,0
1672,166334878,0
1752,166449328,0
1468,166287570,0
801,166257443,0
1839,165995893,0
983,166090825,0
1787,166244918,0
1867,165729995,0
1727,166553144,0
1810,166215621,0
2031,166136968,0
1739,165763261,0
1653,166080055,0
1973,165942590,0
1610,166118334,0
902,165954691,0
1863,166527473,0
861,166137387,0
1670,166248050,0
1807,166190679,0
1892,166118684,0
1573,165963429,0
1513,165942988,0
1618,166567180,0
1588,166580424,0
1441,166246772,0
912,166111172,0
801,166453834,0
1482,166512341,0
826,166220920,0
1586,166167268,0
1835,165902039,0
847,165996234,0
720,166266481,0
1726,165841186,0
853,165959468,0
1500,166392927,0
1755,166710065,0
1836,166510980,0
869,166379467,0
2060,166021678,0
1919,166053023,0
1824,166204007,0
1436,166979934,0
1628,166277292,0
1623,166064955,0
1971,166401674,0
1510,166194805,0
1878,166292867,0
1684,166290739,0
1701,165842312,0
844,166261194,0
1650,166410316,0
804,166036388,0
1745,166069991,0
1546,166626960,0
720,166390276,0
1911,166474746,0
1692,165945189,0
1908,166279747,0
1695,166329136,0
894,165736929,0
1625,166655105,0
1718,166340078,0
786,166244196,0
728,166116471,0
1702,166237250,0
1018,166136696,0
1555,166257488,0
854,166154093,0
1466,166065145,0
1647,166356246,0
1620,166390063,0
1757,165934592,0
1915,166115624,0
849,166183131,0
1595,166413493,0
1795,165889811,0
1414,166157434,0
1633,166360880,0
1700,166302971,0
1615,166419262,0
1839,165826053,0
1791,166805430,0
1639,166106955,0
1675,165975209,0
1875,165767481,0
845,166351949,0
754,166200283,0
918,166235003,0
1762,166119068,0
704,166473112,0
809,165996118,0
875,166262474,0
1343,166543426,0
1301,166413813,0
889,166240445,0
1961,166268695,0
1851,166670704,0
1902,166202881,0
1869,166018336,0
1586,166086548,0
1849,167732051,0
1738,166162479,0
1806,166595846,0
1777,166042534,0
874,166605274,0
1642,166276213,0
1773,166170537,0
1712,166261218,0
882,166196384,0
820,166352758,0
1915,166118135,0
2000,166305638,0
1017,166607144,0
792,166388146,0
827,166685136,0
1677,165857262,0
1777,165968618,0
1890,166183122,0
1657,166591682,0
1934,166329006,0
1874,166529206,0
972,166267526,0
1881,166111519,0
1796,166274519,0
1793,166331020,0
1830,166215888,0
1958,166458036,0
1753,166056778,0
817,166304363,0
1779,166000622,0
1678,166472396,0
778,165805542,0
1640,166164273,0
1613,165902725,0
1861,166179950,0
1839,166077985,0
1922,166464373,0
1716,166569054,0
1776,166280331,0
1626,166031797,0
1793,166571118,0
1583,166557314,0
762,166083915,0
1679,165949090,0
1986,165997139,0
1851,166062650,0
1921,166651651,0
815,166517466,0
1813,166103716,0
1728,166353711,0
1792,166291772,0
1572,165814422,0
1875,166229796,0
1590,166326686,0
1007,165927205,0
1853,166266549,0
763,166221773,0
