setup_ns,run_ns,peak_mem
895,135912368,0
1271,134696216,0
846,135856640,0
835,135648065,0
902,135376975,0
907,136625407,0
666,135452906,0
782,135578396,0
969,135631004,0
1016,135005899,0
897,135625891,0
864,135286645,0
792,134818516,0
1079,135272138,0
1068,135936073,0
1068,134866596,0
1227,134776199,0
819,134675154,0
768,134961112,0
1013,137878814,0
777,136304128,0
1313,135224617,0
879,136610856,0
1100,135639729,0
795,135118556,0
814,136480956,0
856,135618654,0
924,134876188,0
867,134949510,0
870,135490657,0
952,135252260,0
873,134821161,0
790,135325743,0
1027,135690062,0
1099,135880727,0
749,135329221,0
884,136686863,0
965,134863235,0
1004,136551476,0
740,135176758,0
800,136060052,0
846,135744287,0
1714,135102745,0
822,135755416,0
762,135406986,0
740,136165872,0
840,135795126,0
783,135433138,0
1669,136267032,0
941,136589641,0
906,135039249,0
847,135148166,0
913,135327794,0
785,134803015,0
1312,135840190,0
1971,135134246,0
904,135112129,0
1368,135390820,0
872,135078794,0
816,135062209,0
798,136587495,0
1020,134688301,0
879,135279979,0
861,135505851,0
1413,135004278,0
1905,134825535,0
812,135446059,0
855,136533609,0
908,135684802,0
854,135392830,0
859,135078291,0
765,135014120,0
769,135044565,0
881,135260373,0
1514,135284695,0
753,136892036,0
839,135537221,0
931,135363366,0
838,135401488,0
827,134891424,0
826,135253277,0
792,135845613,0
810,135225542,0
837,135494008,0
721,135991583,0
817,135535165,0
914,135604581,0
835,135417243,0
842,135510944,0
727,135765508,0
805,135867160,0
860,134782513,0
778,135522880,0
836,136323724,0
1155,135184340,0
792,135244740,0
834,135562180,0
1188,136485677,0
1764,134892124,0
831,135317428,0
891,136005161,0
901,135881208,0
781,136010864,0
743,135872714,0
888,136110022,0
760,136245677,0
957,136150433,0
1291,136223842,0
773,135075220,0
778,135709019,0
819,135734741,0
979,135168405,0
1003,135252104,0
1679,136627459,0
937,135986639,0
1542,135682697,0
892,135850741,0
917,135175638,0
1609,136170669,0
1811,136262909,0
804,136382706,0
753,135186688,0
738,135228875,0
761,135002012,0
903,135058496,0
952,135314069,0
855,136105378,0
951,134420428,0
754,137111783,0
903,135041761,0
864,135511028,0
856,135382740,0
736,135072318,0
759,134901661,0
872,135790477,0
719,135237161,0
787,134570637,0
1553,134597631,0
802,135512321,0
973,135088583,0
933,135298115,0
970,135323793,0
1818,135097028,0
779,134795984,0
1020,135464327,0
1726,135107272,0
957,135848088,0
1059,135480230,0
921,135470349,0
951,136160980,0
832,135811917,0
1956,134847994,0
841,136037188,0
764,135841671,0
891,135492850,0
901,135283701,0
830,136121265,0
895,135129098,0
802,135909948,0
1064,135768945,0
1549,135764511,0
1821,135179447,0
776,135208751,0
1966,134873149,0
701,134698711,0
