setup_ns,run_ns,peak_mem
123864,214252557,216530944
117438,214236899,216530944
119427,214331424,216530944
120964,214207830,216530944
118427,214212873,216530944
120176,214147584,216530944
115235,214203220,216530944
115576,214714250,216530944
118415,214253554,216530944
119963,214337044,216530944
118130,214232618,216530944
110446,214169952,216530944
115562,214733091,216530944
117705,214616282,216530944
114571,214338111,216530944
116111,214533631,216530944
118191,214532009,216530944
117211,214547559,216530944
116268,214606976,216530944
116427,214444265,216530944
117436,214632652,216530944
116897,214252658,216530944
117494,214112998,216530944
118458,214270234,216530944
117565,214947654,216530944
115957,214380414,216530944
117443,214570836,216530944
116127,214605369,216530944
117050,214272428,216530944
116204,214206438,216530944
115732,214471576,216530944
116538,214600325,216530944
116918,214573015,216530944
116659,214239222,216530944
117383,214604868,216530944
118810,214326622,216530944
119160,214091752,216530944
110372,214356460,216530944
117557,214138439,216530944
118320,213983120,216530944
115848,214046217,216530944
117243,214148977,216530944
116423,214345750,216530944
117381,214244786,216530944
117517,214387417,216530944
117523,214016465,216530944
116104,214142448,216530944
118106,214100532,216530944
121167,214098286,216530944
118039,214266016,216530944
118333,214028702,216530944
118758,214448950,216530944
117534,214583917,216530944
117422,214228383,216530944
119106,214391352,216530944
116739,214495890,216530944
117477,214552188,216530944
116649,214338459,216530944
115333,214223759,216530944
118792,214299737,216530944
117995,214591352,216530944
109670,214518136,216530944
117834,214115671,216530944
115968,214230509,216530944
118294,214392713,216530944
117289,214423999,216530944
118028,214485676,216530944
116901,214280866,216530944
120548,214448327,216530944
118517,214268627,216530944
119909,214424906,216530944
115891,214340366,216530944
118285,214181486,216530944
117920,214090358,216530944
116977,214417092,216530944
117657,214207607,216530944
115667,214276528,216530944
118221,214480663,216530944
119512,214275105,216530944
118070,214142250,216530944
117051,213991947,216530944
116387,214452129,216530944
116111,214521825,216530944
117395,214369195,216530944
116896,214228276,216530944
116369,214108567,216530944
121217,214263144,216530944
118385,214123217,216530944
117443,214207829,216530944
120479,214157480,216530944
119278,214249313,216530944
116179,214153429,216530944
119865,214426638,216530944
116692,214569159,216530944
117133,214437370,216530944
116622,214521434,216530944
116422,214610644,216530944
115598,214161832,216530944
118333,214414223,216530944
118394,214119408,216530944
115095,214007992,216530944
114613,214134277,216530944
114886,214419849,216530944
115463,214417196,216530944
116657,214432350,216530944
117788,214542037,216530944
117524,214236281,216530944
115950,214261770,216530944
115936,214268657,216530944
115790,214215285,216530944
117248,214188490,216530944
116131,214066902,216530944
117217,214286962,216530944
124533,214422805,216530944
117010,214098381,216530944
118535,214370873,216530944
117825,214157557,216530944
115187,214462941,216530944
121557,214243851,216530944
118504,214188735,216530944
118795,214115559,216530944
117785,214380318,216530944
118517,214711428,216530944
118867,214514743,216530944
131534,214645873,216530944
118340,214476199,216530944
117515,214132013,216530944
121852,213958808,216530944
117040,214164361,216530944
118777,214619222,216530944
118283,214626347,216530944
120471,214408805,216530944
116143,214128208,216530944
117085,214174068,216530944
118467,214170682,216530944
117923,213977837,216530944
117213,214086449,216530944
114924,214378351,216530944
115805,214152821,216530944
116227,214051461,216530944
116024,214386902,216530944
116284,214747225,216530944
116454,214327522,216530944
117347,214320103,216530944
117323,214398093,216530944
116532,214275815,216530944
117077,214375720,216530944
117358,214242147,216530944
117408,214194169,216530944
116451,214362781,216530944
120183,214340390,216530944
115920,214291661,216530944
119055,214590816,216530944
117326,214101056,216530944
120912,214499408,216530944
116673,214186393,216530944
122140,214814669,216530944
117424,214314664,216530944
110492,214624577,216530944
116059,214696562,216530944
119990,214414317,216530944
117470,214659765,216530944
116298,214227404,216530944
116569,214540384,216530944
116301,214396272,216530944
120510,214359460,216530944
115245,214330531,216530944
121047,214427314,216530944
115971,214671171,216530944
116199,214609030,216530944
117428,214756813,216530944
127467,214372334,216530944
116517,214033402,216530944
116499,214358275,216530944
116549,214572828,216530944
119886,214305695,216530944
116105,214166323,216530944
116007,213979162,216530944
123589,214652731,216530944
117035,214673654,216530944
117208,214546374,216530944
118561,214366730,216530944
118587,214292973,216530944
115543,214605792,216530944
119113,214750104,216530944
115376,214553290,216530944
117502,214661744,216530944
110579,214116326,216530944
116278,214072186,216530944
116469,214442459,216530944
116841,214058466,216530944
116023,214017965,216530944
117318,214391070,216530944
116528,214736227,216530944
116110,214374472,216530944
115030,214409370,216530944
115702,214456254,216530944
117653,214370855,216530944
118075,214585674,216530944
117555,214878342,216530944
118036,214348824,216530944
126479,214137074,216530944
117356,214175771,216530944
109465,214080900,216530944
117837,214025195,216530944
117057,214289951,216530944
116458,214368877,216530944
117423,214168593,216530944
118606,214206708,216530944
117901,214046040,216530944
117525,214375413,216530944
116567,214173204,216530944
117917,214197465,216530944
116183,214123069,216530944
116058,214349674,216530944
115996,214030004,216530944
117877,214569231,216530944
122288,214408325,216530944
117686,214216543,216530944
117832,214285702,216530944
120637,214154112,216530944
115331,214200472,216530944
114970,214303599,216530944
116774,214338427,216530944
116990,214240967,216530944
120264,214649768,216530944
117058,214718033,216530944
115212,214231593,216530944
120145,214610848,216530944
115906,214678429,216530944
116481,214582935,216530944
115518,214231704,216530944
117595,214554952,216530944
115905,214464317,216530944
115774,214417557,216530944
116517,214090491,216530944
116445,214154735,216530944
116443,213933666,216530944
117703,214488984,216530944
116400,214599675,216530944
115763,214176695,216530944
119797,214314416,216530944
115859,214527736,216530944
115186,214366409,216530944
117211,214178022,216530944
121065,214413891,216530944
117189,214149950,216530944
117307,214451797,216530944
115631,214428806,216530944
117787,214568586,216530944
116216,214279324,216530944
116215,214206458,216530944
116084,214022327,216530944
115231,214431842,216530944
109797,214238628,216530944
115414,214497254,216530944
115902,214426252,216530944
115067,214226201,216530944
114738,214415703,216530944
115972,214754139,216530944
117369,214174374,216530944
109309,214495762,216530944
116059,214508318,216530944
116787,214362930,216530944
115998,214628669,216530944
117596,214182796,216530944
120035,214114624,216530944
116576,214366173,216530944
114551,214387893,216530944
116937,214424297,216530944
121468,214516429,216530944
118420,214391176,216530944
116520,214131713,216530944
114888,214437341,216530944
120182,214739827,216530944
121051,214541394,216530944
116447,213958857,216530944
108570,214431132,216530944
115563,214272276,216530944
116142,214518994,216530944
