setup_ns,run_ns,peak_mem
1190,149384331,0
1024,149209963,0
949,149277406,0
928,149338125,0
881,149436914,0
748,148913995,0
843,149136781,0
904,149150645,0
885,149249460,0
850,149161360,0
708,149175471,0
719,149254057,0
721,149460274,0
899,149211223,0
878,149060007,0
756,149237109,0
874,149202532,0
1028,149200307,0
892,148751103,0
864,149277100,0
1001,149385057,0
862,149518211,0
740,149497604,0
833,149192264,0
708,149439192,0
633,149167321,0
993,149182057,0
834,149442621,0
805,148973191,0
906,149049446,0
850,149249788,0
923,149274921,0
795,149087453,0
943,149149222,0
1194,149174851,0
917,149293326,0
837,149219948,0
709,149060188,0
906,148901851,0
924,149403947,0
755,149231470,0
930,149433087,0
875,149261027,0
723,149264287,0
819,148985539,0
753,148936760,0
967,149056996,0
1224,149021285,0
805,149180244,0
895,149146549,0
980,149238545,0
979,149105600,0
1048,149466478,0
982,149403810,0
950,149442587,0
1020,149319756,0
716,149007431,0
741,149537306,0
738,149178582,0
683,149251079,0
762,149218036,0
830,149183412,0
803,149049451,0
633,149317718,0
803,149459773,0
800,149477603,0
873,149159764,0
816,149134300,0
942,149263032,0
672,149408938,0
897,149057964,0
737,149073793,0
618,149318606,0
720,149444528,0
796,149413164,0
944,149134862,0
901,149049542,0
1015,149235142,0
857,149310260,0
705,149096316,0
977,149256561,0
998,149287375,0
1060,149251092,0
948,149197663,0
826,149192971,0
972,149346074,0
869,149330532,0
777,149069466,0
899,149302471,0
859,149529054,0
736,149342129,0
772,149107116,0
851,149416994,0
799,149332876,0
858,149398075,0
792,149099741,0
749,149225205,0
923,149106258,0
777,149211419,0
1043,149405111,0
913,149320814,0
1039,149242056,0
846,149100727,0
903,149218135,0
919,148980344,0
738,149188848,0
1283,148799132,0
1163,149689958,0
1140,149405617,0
1168,149209111,0
846,149121914,0
768,149132576,0
847,149152036,0
627,148898134,0
1082,149023841,0
1070,149804590,0
944,148963332,0
1026,149285877,0
969,149132689,0
823,149150566,0
766,149365953,0
1006,149271367,0
926,149063556,0
1094,149329476,0
988,149300649,0
1205,149258360,0
1142,149533130,0
757,149108441,0
1066,149360129,0
1020,149137011,0
841,149205154,0
725,148560353,0
974,149376683,0
1358,148767086,0
1173,148964839,0
796,149248133,0
1049,148692530,0
793,149097623,0
847,149098097,0
728,149099960,0
674,149083846,0
855,149055461,0
854,149383709,0
769,149281493,0
835,149395507,0
846,149126154,0
796,149017178,0
