setup_ns,run_ns,peak_mem
762,4751813,0
562,4295900,0
485,5080698,0
764,4593423,0
548,5205117,0
786,4830440,0
544,4964989,0
442,5016879,0
597,5348518,0
431,5439694,0
416,4293253,0
795,5210923,0
453,4356839,0
360,5311299,0
376,5407033,0
754,4440290,0
413,4808114,0
460,5392069,0
693,4579987,0
435,4351229,0
494,4645391,0
423,4414400,0
796,4568734,0
580,5064573,0
755,4838371,0
616,5054987,0
800,4826342,0
487,4325094,0
662,4036785,0
440,5194181,0
613,4914272,0
564,4660099,0
531,4307293,0
778,4497209,0
567,4539621,0
705,4710765,0
629,4362397,0
627,4664105,0
932,4900087,0
537,4324163,0
508,4965422,0
420,4874465,0
538,4305335,0
651,4642562,0
560,4395755,0
427,4795778,0
620,5143025,0
675,4364989,0
472,5318652,0
735,5011789,0
587,5087829,0
778,4660061,0
627,5043510,0
747,4426501,0
403,4229782,0
600,5077354,0
410,5192822,0
455,4881125,0
604,4801505,0
675,4769392,0
553,4661515,0
442,4207157,0
808,4821367,0
482,4953352,0
423,4967133,0
475,4962610,0
498,5322399,0
457,5021768,0
543,5183603,0
414,5195569,0
472,5320321,0
473,4391567,0
573,4307059,0
417,5064894,0
2460,5189389,0
494,4862070,0
398,4969813,0
502,3327598,0
606,3327236,0
599,3320332,0
591,3327812,0
650,3333603,0
719,3331706,0
630,3333681,0
719,3340350,0
527,3332679,0
770,3332199,0
774,3326506,0
665,3321370,0
628,3330656,0
539,3322429,0
580,3329028,0
611,3323787,0
689,3330418,0
545,3334188,0
556,3325900,0
566,3328196,0
667,3321887,0
529,3325216,0
533,3323856,0
647,3346324,0
668,3321664,0
611,3340694,0
512,3325517,0
600,3326468,0
584,3325230,0
609,3325999,0
657,3357612,0
707,3321923,0
599,3326627,0
563,3328155,0
557,3328706,0
542,3323268,0
583,3322518,0
513,3320021,0
678,3330877,0
605,3330316,0
