setup_ns,run_ns,peak_mem
1127,73960839,0
986,74344192,0
1287,74200552,0
1186,74201471,0
771,74242411,0
737,74181340,0
769,74153525,0
1008,74051043,0
769,74109865,0
873,74239685,0
722,74221851,0
708,74023135,0
1186,74198517,0
912,74119799,0
772,74098793,0
767,74267543,0
774,74395295,0
1044,74650194,0
918,74096234,0
896,74267291,0
918,74007707,0
927,74481662,0
1132,74195820,0
813,74131263,0
783,74329583,0
718,74237128,0
874,74815086,0
912,74010292,0
778,74241390,0
1060,74210213,0
940,74126541,0
718,74583366,0
803,74027629,0
835,74175279,0
1137,74063898,0
774,73987429,0
871,74076946,0
1126,74066889,0
716,74029611,0
857,74168794,0
713,73978498,0
1007,74073090,0
939,75569210,0
794,73989987,0
751,74003912,0
1016,74055483,0
793,74409372,0
872,74206395,0
691,74128054,0
752,74065455,0
788,73979685,0
874,74318067,0
799,73977250,0
968,74152434,0
818,74645467,0
746,74072739,0
836,74391841,0
905,74147372,0
794,74058051,0
781,74162476,0
804,74963089,0
671,74267176,0
983,74052673,0
1037,74114098,0
831,74210958,0
1033,74170758,0
728,74076873,0
841,74428727,0
735,74059521,0
785,74556787,0
1026,74127383,0
827,74142306,0
1098,74179838,0
939,74122980,0
757,74275686,0
758,74147399,0
741,74162662,0
745,74236948,0
935,74376639,0
995,74035071,0
704,74440221,0
692,74323292,0
766,73987432,0
724,74076255,0
837,74151078,0
767,74210676,0
707,74232093,0
1002,74021901,0
852,74528512,0
809,74122424,0
696,74088108,0
1013,74002196,0
947,74009955,0
807,74112786,0
733,74209108,0
808,74468564,0
778,74121870,0
790,74774675,0
938,74139004,0
839,74051071,0
967,74091304,0
864,74270836,0
656,73975948,0
665,74472856,0
1018,74153798,0
827,74433864,0
982,73934994,0
947,74268635,0
