setup_ns,run_ns,peak_mem
553,14342928,0
878,14647292,0
732,14459849,0
596,14250114,0
440,14271120,0
625,14333378,0
593,14260707,0
643,14653037,0
639,14220232,0
535,20872902,0
671,14420831,0
858,14293183,0
947,14198299,0
522,14289781,0
637,14330662,0
754,14268940,0
967,14324032,0
661,14282952,0
797,14339604,0
646,14289932,0
765,14290910,0
744,14373556,0
593,14835142,0
764,14284550,0
630,14220761,0
658,14279982,0
1333,14240208,0
735,14307290,0
679,14259117,0
688,14709670,0
699,14166020,0
559,14358720,0
478,14343892,0
549,14350494,0
620,14184648,0
756,14139363,0
870,14166447,0
559,14331677,0
660,14223583,0
627,14344193,0
448,14339671,0
526,14326127,0
698,14284430,0
608,14269284,0
832,14193345,0
563,14317532,0
517,14323795,0
587,14344247,0
741,14487889,0
608,14244229,0
567,14454707,0
525,14252709,0
684,14149074,0
638,14419053,0
540,14263547,0
1213,14335079,0
554,14256229,0
626,14312799,0
888,14441780,0
850,14272488,0
566,14330258,0
656,14213650,0
772,14207581,0
588,14264916,0
688,14254295,0
745,14155680,0
641,14280228,0
607,14204548,0
822,14296133,0
665,14315995,0
715,14329417,0
500,14288547,0
635,14264163,0
456,14260278,0
597,14427672,0
711,14233165,0
787,14308443,0
644,14262742,0
466,14200263,0
643,14195264,0
476,14281386,0
604,14322658,0
643,14281813,0
602,14296121,0
529,14253903,0
625,14256866,0
1076,14203128,0
656,14180803,0
732,14621883,0
587,14165510,0
597,14173831,0
893,14271582,0
532,14269327,0
782,14264576,0
504,14257451,0
520,14198351,0
502,14275811,0
863,14277235,0
506,14256725,0
573,14348436,0
820,14220526,0
591,14256000,0
547,14294894,0
665,14147598,0
575,14303015,0
610,14259484,0
692,14670515,0
586,14287872,0
443,14229488,0
511,14288918,0
