setup_ns,run_ns,peak_mem
115517,625046854,216399872
118216,626056836,216399872
111964,626437055,216399872
115123,624584580,216399872
113703,625442412,216399872
113186,624924777,216399872
112823,625985822,216399872
113158,626097663,216399872
111314,624388150,216399872
111385,625254330,216399872
113840,625632006,216399872
111224,625327406,216399872
111584,624460984,216399872
110628,626630799,216399872
111631,625160882,216399872
111018,624976144,216399872
113037,624677844,216399872
112261,625302132,216399872
111854,624789335,216399872
116179,626488307,216399872
110972,629770235,216399872
111252,627025952,216399872
112097,627775244,216399872
111984,627992342,216399872
110778,628622766,216399872
110999,624304181,216399872
110666,626010164,216399872
110332,625830539,216399872
110746,624378152,216399872
111370,625258004,216399872
111738,624826283,216399872
110784,624107912,216399872
116960,625583482,216399872
111658,623634043,216399872
112415,624473100,216399872
113368,625237407,216399872
113071,626455537,216399872
109945,626892764,216399872
110580,625879817,216399872
112099,623497826,216399872
111009,627381286,216399872
110802,625895096,216399872
112208,626155988,216399872
112645,625831463,216399872
112792,626343691,216399872
111836,627761423,216399872
131254,625586427,216399872
111109,624729474,216399872
112701,628689075,216399872
112421,626873224,216399872
111222,627007419,216399872
112413,627672116,216399872
111723,627434532,216399872
112880,626906948,216399872
110702,627160247,216399872
113006,626543080,216399872
112051,628446687,216399872
111326,626067761,216399872
111844,626518872,216399872
111513,628904991,216399872
110513,628715472,216399872
112435,626892051,216399872
110925,627616959,216399872
111470,624869219,216399872
110667,624574900,216399872
116340,625091363,216399872
111706,623314670,216399872
112901,627202720,216399872
137958,625101053,216399872
118672,624724929,216399872
118467,625613900,216399872
122150,625023326,216399872
114395,623933514,216399872
112131,626436465,216399872
115011,628070716,216399872
114994,625047361,216399872
114671,623415359,216399872
111382,626286020,216399872
113086,626263995,216399872
111341,628603817,216399872
111855,626690509,216399872
113254,627498430,216399872
113804,624194191,216399872
113165,626392323,216399872
111997,626296802,216399872
123362,626693179,216399872
114954,626445976,216399872
114584,626133428,216399872
117071,626000498,216399872
113414,626394127,216399872
114060,625989371,216399872
113744,624839481,216399872
113451,626274866,216399872
112028,627310439,216399872
112616,626426782,216399872
114462,624142533,216399872
