setup_ns,run_ns
114617,1767426
271812,1756249
134674,1767961
122991,1770566
338740,1767756
124615,1767303
118803,1770192
128439,1767057
127676,1768587
119559,1762064
119506,1769306
127745,1765640
122364,1768025
133790,1764821
105028,1769312
126723,1762709
123489,1759471
118265,1765283
121187,1772468
130044,1764861
115829,1768127
165189,1754330
142474,1770955
113124,1768902
144709,1764145
127596,1764817
112817,1769724
120600,1768730
122506,1767580
129661,1763685
118620,1765577
111126,1765386
120463,1763931
130213,1770459
123298,1766278
110990,1763599
145807,1768727
121561,1764166
124927,1767577
125702,1760168
116157,1764382
128312,1773726
127296,1765944
125896,1768565
121486,1765697
137152,1766780
113449,1893940
64926,1892799
101774,1771679
136562,1761247
162582,1761284
119226,1761128
137946,1772278
117980,1772181
130885,1765278
115676,1766450
130818,1761797
130066,1766111
116435,1761249
128210,1764412
115263,1764475
113820,1766769
134535,1766255
143230,1761837
120727,1756860
113380,1764080
122861,1767630
119582,1763828
147177,1756156
115255,1772547
148681,1765118
147592,1761287
115672,1763953
135014,1759044
115688,1764026
113898,1766652
119278,1761136
125769,1761521
111416,1766804
125042,1761874
127643,1775360
129241,1763718
118496,1763529
123929,1759334
123876,1758532
124883,1761298
141847,1763695
119103,1764844
129046,1768209
114832,1764326
133612,1763244
126475,1767640
131069,1757981
122677,1769547
122903,1762031
124616,1767200
121255,1763154
121344,1767953
121175,1766359
116133,1766643
112821,1768051
152212,1767384
115756,1769899
120903,1764300
130934,1769341
130280,1770407
117018,1762892
118490,1762465
128455,1761534
126501,1762997
