setup_ns,run_ns
310841,44364354
262449,39610214
221982,46198181
198257,45344428
149674,47127879
165044,32347055
177638,45638046
194029,44188640
262229,48867847
165966,43551719
344795,43313796
343203,36576305
308727,43347229
256357,32561733
319968,42053230
359644,30655067
333575,30338124
332733,42473158
325900,39306056
169893,31278232
315740,42660565
314758,39089715
236670,41957227
363050,34028361
58230,31069245
302715,43396694
219338,40840804
300421,41857197
280613,32831395
339787,42325918
133855,31425732
324117,42679981
238473,39562964
263581,43118505
341359,34177705
180723,49080001
125568,46288702
478830,42633192
207805,34652367
65364,31083582
349334,43262429
358592,40135593
99900,30666619
54484,30953635
56728,30951891
161176,30916044
103887,31026844
99780,30852773
323395,43013996
286114,42887355
348673,44413417
363340,37734298
204118,37672950
353903,43535698
489851,42047559
362940,38122686
395021,38499332
350777,43462960
324728,42354462
306763,38191467
337502,37698579
344986,41296922
239886,42459101
358812,37520892
136359,30931152
48012,30896917
115479,31086747
125549,30995404
47570,31078352
84621,31469856
62980,30476357
39214,31076689
91133,31506205
83259,31162922
37281,31302077
40097,31191386
83479,31045410
41730,31011334
43893,31044097
64623,31021173
99319,30985736
