setup_ns,run_ns,peak_mem
292,3988756,0
271,4489841,0
252,4142854,0
240,4100850,0
226,4071785,0
288,4216907,0
274,4791258,0
241,4025412,0
240,4214810,0
215,4124903,0
216,4092132,0
218,4150168,0
276,4129425,0
199,4052865,0
213,4158140,0
246,4057892,0
203,4200888,0
211,4194319,0
234,4208489,0
186,4176495,0
259,4120201,0
205,4123563,0
378,4091002,0
171,4225869,0
209,4269246,0
271,4148163,0
195,4032453,0
224,4080541,0
172,3971626,0
467,4165149,0
89,4158492,0
314,4208992,0
77,4066667,0
165,4252008,0
171,4063363,0
240,4095661,0
218,4074569,0
182,4142237,0
212,4085709,0
107,4277163,0
232,4270785,0
215,4217638,0
238,3985992,0
167,4189074,0
229,4179981,0
211,4068812,0
268,4169724,0
232,4107632,0
232,4043607,0
221,4007919,0
148,3994643,0
228,4111819,0
199,4046368,0
150,4116562,0
165,4185378,0
207,4180093,0
215,4113132,0
215,4193726,0
174,4284064,0
160,4209299,0
221,4089140,0
97,4112087,0
227,4215658,0
209,4071534,0
179,4132730,0
163,4369773,0
231,4163649,0
204,4082490,0
321,4194400,0
209,4108965,0
201,4101712,0
180,4115853,0
178,4074714,0
178,4198587,0
220,4255283,0
342,4237402,0
175,4207321,0
78,4089503,0
182,4108245,0
153,4170036,0
333,4089502,0
269,4120354,0
523,4168262,0
211,4138642,0
160,4101854,0
375,4219060,0
175,4341132,0
65,4244299,0
129,4124306,0
211,4188316,0
283,4057096,0
194,4114606,0
158,3998396,0
301,4290215,0
166,4095244,0
230,4120633,0
183,4068249,0
206,4056823,0
169,4114507,0
219,3919443,0
174,3949180,0
118,4009495,0
200,3958013,0
102,4092813,0
209,4095487,0
265,4052525,0
372,4075609,0
223,4112732,0
229,4108728,0
224,4139900,0
298,4012077,0
169,4179441,0
192,3885509,0
200,4073019,0
199,4041204,0
198,4028358,0
227,4275774,0
193,4072501,0
193,4042684,0
179,4112417,0
94,4042349,0
196,4069496,0
228,4167087,0
