setup_ns,run_ns
5551,46646066
4157,46644964
3858,46687354
5160,44941604
8015,45994266
3667,47362528
13947,46293415
4869,46204707
2404,47496794
20959,46224173
4589,46576543
6502,47093467
5330,44658426
4138,44674998
18375,47125467
5761,46270622
3256,45808624
3456,46679961
15800,46847008
14367,45980651
3968,46402733
4389,45995479
17884,44055791
3697,45288525
13325,48568582
4288,44018931
13005,46715248
8106,47402784
4939,47516662
3417,46226318
4288,46326949
3407,46293956
5300,45522690
3998,47405861
4349,47592655
5370,45229762
3226,45641696
21500,46525597
4649,45505948
6332,45739181
14447,45944472
4168,45649501
16822,44293061
5630,46242678
6563,49616834
5761,46381783
15690,47627282
5380,44524933
3717,45688525
4038,46647198
4408,45727109
6202,45572645
20178,45567245
3156,45081371
6623,46537079
5571,44543067
4178,45687864
7364,45270741
11442,45718182
13216,46972927
3818,46470832
6463,45170400
14348,44713611
20259,46822711
4128,46601501
8185,44772844
18024,45747948
14688,46192603
18035,46592233
15300,44572102
4619,46824695
5480,45859991
4228,45335935
20990,46669220
6923,44877543
3927,45668087
23916,45779137
8807,45920977
5290,45689537
11302,45500868
3056,46040144
20289,45532779
16622,46647969
15469,45714765
13977,45659860
14528,45912320
13916,44410676
4950,45173676
14037,45051614
25188,46803936
6122,46130506
5952,45775290
4078,45645733
15970,45161664
6022,47107884
5000,45281120
5390,45777013
5090,44292731
3006,46036577
7094,44825224
7745,46596351
23024,47196983
10069,46897123
7474,47767789
17223,45801349
6813,43161130
6131,46871725
3847,45757737
24707,44263135
20438,45143870
4388,45209655
3056,46221488
4218,45460963
14147,46594287
5571,45154329
5330,45813082
5781,43951071
5240,43884224
3487,45478225
8236,46301711
3476,46741879
24627,44770339
7424,45727269
16081,44387290
3246,45231787
19207,44412329
3797,45774529
29326,44524040
5421,45395368
4990,44578294
4508,43962073
2996,44508281
18906,44468555
17613,45739061
8165,44330393
15900,45250042
5551,45067825
4588,44303963
5190,46159631
26200,45431957
27944,44682662
