setup_ns,run_ns,peak_mem
40,32181,0
30,34005,0
40,33424,0
30,31230,0
30,31820,0
30,35287,0
30,31560,0
40,31720,0
40,33835,0
40,32432,0
40,33644,0
40,33714,0
30,36720,0
40,32391,0
30,33293,0
30,32342,0
30,34466,0
30,33193,0
40,30277,0
30,33674,0
30,31109,0
40,32653,0
30,34436,0
40,30127,0
40,33544,0
30,33393,0
30,30749,0
30,33123,0
30,30788,0
30,31480,0
40,33263,0
40,40327,0
30,30408,0
30,34325,0
30,32642,0
40,30889,0
30,32973,0
30,30578,0
40,32772,0
30,32913,0
40,30538,0
30,33664,0
40,32962,0
30,30178,0
40,33344,0
30,30288,0
30,32732,0
30,37381,0
40,30287,0
30,40497,0
40,33473,0
40,31580,0
30,34606,0
30,33163,0
40,30919,0
30,33824,0
30,32021,0
30,30408,0
40,32962,0
30,36570,0
40,30468,0
30,33624,0
30,33183,0
30,30137,0
40,33975,0
40,33444,0
40,31450,0
40,33664,0
30,31309,0
40,31820,0
30,33714,0
30,30488,0
40,33744,0
30,33453,0
40,30157,0
30,37311,0
30,32903,0
40,30428,0
40,32813,0
31,31730,0
30,30428,0
30,32532,0
40,30257,0
30,32863,0
40,32832,0
30,29847,0
30,32682,0
40,36449,0
30,29937,0
30,32983,0
40,32272,0
30,29797,0
30,31931,0
30,29917,0
40,32622,0
30,33173,0
30,30388,0
30,33013,0
30,33113,0
30,30869,0
40,32512,0
40,33003,0
30,30238,0
40,32642,0
40,30688,0
30,32201,0
40,32572,0
30,30679,0
40,33454,0
40,33414,0
30,30518,0
40,33573,0
30,32452,0
40,30328,0
30,32021,0
30,35167,0
40,30799,0
30,32392,0
30,30428,0
40,31981,0
40,32422,0
30,30217,0
40,33233,0
30,32983,0
30,30398,0
30,32642,0
30,32091,0
40,29897,0
30,32713,0
40,32322,0
30,30488,0
40,32502,0
30,31279,0
40,31340,0
30,32682,0
30,29757,0
30,32081,0
30,32261,0
30,29677,0
40,33033,0
30,32161,0
40,29746,0
40,32612,0
40,35627,0
30,30578,0
41,33022,0
30,33453,0
40,29907,0
30,32522,0
40,32141,0
30,30428,0
30,32642,0
40,29667,0
40,32742,0
30,32913,0
40,29907,0
30,32712,0
30,32973,0
30,30618,0
30,32592,0
30,34326,0
40,30979,0
40,32202,0
31,32912,0
30,30248,0
30,33224,0
30,32713,0
30,31259,0
30,33594,0
30,32852,0
30,33394,0
30,35347,0
30,32672,0
40,30599,0
40,32962,0
40,32592,0
40,30068,0
30,33123,0
40,33063,0
30,29827,0
30,33163,0
40,32582,0
40,30608,0
30,32532,0
30,32582,0
30,30347,0
40,33313,0
30,32782,0
30,30638,0
30,33443,0
30,32121,0
30,29967,0
30,33454,0
90,31210,0
20,30007,0
30,32792,0
30,30368,0
40,30818,0
40,36349,0
30,31150,0
40,31610,0
30,33414,0
40,29807,0
40,31420,0
30,32312,0
