setup_ns,run_ns,peak_mem
266226,20838617,217186304
285460,20338399,217186304
300865,20334465,217186304
299368,20323512,217186304
264193,20290536,217186304
252065,20257865,217186304
308191,20282482,217186304
395916,20245269,217186304
300221,20299077,217186304
268101,20379052,217186304
364445,20306910,217186304
181941,21520868,217186304
427863,21589313,217186304
325341,20367611,217186304
335917,21058690,217186304
317172,21563651,217186304
230529,21659443,217186304
478155,20126224,217186304
300682,20333423,217186304
282010,21734502,217186304
203345,21278909,217186304
193402,21595382,217186304
295770,20199267,217186304
295120,20818782,217186304
440045,20136861,217186304
264080,20228465,217186304
243594,20572069,217186304
207368,20240700,217186304
282474,20712314,217186304
379617,20343172,217186304
306028,20297415,217186304
269293,20809392,217186304
262512,20313741,217186304
353443,20277668,217186304
263908,20349402,217186304
286338,20299863,217186304
275922,20424570,217186304
364966,20247159,217186304
313057,20366503,217186304
295518,20171853,217186304
230327,21614776,217186304
231876,21564958,217186304
379031,20226819,217186304
371438,20325519,217186304
376628,20254837,217186304
286784,20817428,217186304
203771,20280863,217186304
192490,20485446,217186304
270075,20374643,217186304
282816,20363704,217186304
308118,20753964,217186304
204068,20197185,217186304
300624,20318799,217186304
288043,21446559,217186304
219408,20294411,217186304
272898,20350768,217186304
453843,20124696,217186304
143034,20697623,217186304
257296,20219335,217186304
257681,20985192,217186304
322046,20458378,217186304
323707,20330872,217186304
364301,20325737,217186304
344846,20353672,217186304
201566,20779435,217186304
324266,20244409,217186304
340646,20582104,217186304
291920,20251915,217186304
261306,20310726,217186304
207791,21466209,217186304
271142,20244691,217186304
282658,21654025,217186304
234035,20265905,217186304
424703,20156412,217186304
389061,20252667,217186304
556441,20128147,217186304
202477,20309717,217186304
247000,20207264,217186304
276400,20354555,217186304
296692,20280500,217186304
295800,20351435,217186304
299398,20417941,217186304
261103,20349256,217186304
353063,20317229,217186304
230591,20314901,217186304
302190,20299243,217186304
286828,20761521,217186304
235586,20267900,217186304
220815,21296893,217186304
196059,20615680,217186304
248142,20358933,217186304
311172,20296659,217186304
311540,20347659,217186304
292824,20393427,217186304
219563,20200374,217186304
411057,20227629,217186304
241814,20361029,217186304
234676,20268133,217186304
302776,20376107,217186304
302621,20313847,217186304
393146,20231969,217186304
407797,20173531,217186304
292804,20345190,217186304
303712,20301687,217186304
226172,20276453,217186304
267201,20359415,217186304
261488,20338171,217186304
293934,20320004,217186304
269831,20321023,217186304
295310,20314221,217186304
280538,20249948,217186304
230587,20230628,217186304
330754,20318401,217186304
278372,20357313,217186304
249798,20368986,217186304
238438,20258639,217186304
392766,20308444,217186304
280302,20335983,217186304
309014,21567381,217186304
352443,20245167,217186304
263877,20254331,217186304
310309,20295601,217186304
357282,20236179,217186304
293531,20239273,217186304
287147,20272692,217186304
294556,20450808,217186304
265379,20314405,217186304
246129,20335010,217186304
460205,20071480,217186304
264917,20376448,217186304
326025,20314308,217186304
348056,20170559,217186304
260107,21576309,217186304
384003,20171857,217186304
307636,20333681,217186304
419705,20196345,217186304
287262,20384029,217186304
309438,20289555,217186304
223986,20187547,217186304
268730,20352094,217186304
312981,20199760,217186304
443411,20266575,217186304
338900,20285538,217186304
248391,20348688,217186304
364882,20323574,217186304
289893,20291049,217186304
276408,20360546,217186304
293662,20254118,217186304
316036,20358812,217186304
273551,20377657,217186304
241175,20330790,217186304
235714,20356274,217186304
300798,20359333,217186304
248604,20359865,217186304
403042,20319935,217186304
223987,20301797,217186304
264597,20286186,217186304
236417,20433504,217186304
257232,20423117,217186304
457844,20222945,217186304
222486,20256595,217186304
315712,20243548,217186304
290931,20375867,217186304
317992,20359975,217186304
302963,20393754,217186304
306265,20211722,217186304
338094,20221860,217186304
292841,20375867,217186304
343803,20301606,217186304
194522,20266829,217186304
293427,20371890,217186304
183438,21479624,217186304
266881,20377432,217186304
387817,20188440,217186304
253632,20348424,217186304
279350,20312276,217186304
266768,20373439,217186304
312344,20330552,217186304
286233,20408323,217186304
270105,20314585,217186304
269775,20475283,217186304
219528,20306288,217186304
487926,20234565,217186304
241568,20361879,217186304
265794,20341536,217186304
293583,20373782,217186304
271448,20378238,217186304
337003,20316449,217186304
285938,20178136,217186304
244053,20338392,217186304
351621,20150961,217186304
372928,20316831,217186304
305521,20405568,217186304
267262,20349127,217186304
206214,20263826,217186304
270992,20876135,217186304
601484,20160036,217186304
607995,20038605,217186304
429688,20214206,217186304
273578,20379231,217186304
381386,20284117,217186304
292763,20310990,217186304
270034,20449307,217186304
221753,20199618,217186304
317098,20255760,217186304
280318,20456927,217186304
317026,20295754,217186304
276353,20329921,217186304
260953,20349492,217186304
299250,20344196,217186304
300316,20305285,217186304
282903,20375069,217186304
401258,20240643,217186304
299846,20300895,217186304
301450,20298542,217186304
275825,20348984,217186304
283567,20230395,217186304
329416,20209065,217186304
277516,20380910,217186304
256890,20331607,217186304
363557,20196120,217186304
299862,20221010,217186304
287745,20355814,217186304
221823,20331631,217186304
315255,20374112,217186304
261471,20358456,217186304
226926,20277858,217186304
206235,20280210,217186304
361812,20269679,217186304
284123,20359999,217186304
277328,20358420,217186304
327207,20379690,217186304
278725,20349811,217186304
490545,20225321,217186304
258855,20209861,217186304
384930,20317585,217186304
228593,20310855,217186304
271386,20360201,217186304
322314,20315235,217186304
292023,20339161,217186304
328211,20372262,217186304
367895,20312308,217186304
263730,20344673,217186304
290128,20307147,217186304
386902,20260367,217186304
277040,20384649,217186304
243631,20291826,217186304
247197,20260161,217186304
305774,20310388,217186304
309787,20357771,217186304
326913,20248559,217186304
283475,20331756,217186304
306604,20396281,217186304
290335,20449650,217186304
235969,20241156,217186304
324685,20348286,217186304
279563,20317471,217186304
258717,20355923,217186304
391306,20266056,217186304
313697,20341500,217186304
240270,20314590,217186304
309370,20356171,217186304
264771,21627414,217186304
316650,20322123,217186304
230441,20377388,217186304
367011,20225753,217186304
281239,20314862,217186304
291298,20308659,217186304
223172,20196654,217186304
344451,20302700,217186304
292800,20352228,217186304
403583,20293982,217186304
351806,20255956,217186304
277822,20363418,217186304
287966,20229198,217186304
268402,20351678,217186304
325732,20285873,217186304
363325,20252750,217186304
314737,20210464,217186304
334275,20223927,217186304
313803,20310077,217186304
280280,20278692,217186304
390247,20313317,217186304
287689,20264426,217186304
268277,20315650,217186304
262741,20386593,217186304
282589,20333888,217186304
369678,20273882,217186304
217998,20330756,217186304
264740,20342773,217186304
461651,20144180,217186304
438849,20214549,217186304
310007,20310864,217186304
325364,20357464,217186304
227780,20295922,217186304
270774,20346730,217186304
358211,20292419,217186304
410029,20186325,217186304
273514,20419700,217186304
336589,20330262,217186304
310686,20365047,217186304
311569,20353294,217186304
241914,20255027,217186304
408170,20113889,217186304
308851,20311941,217186304
242406,20262829,217186304
458808,20167795,217186304
316039,20340230,217186304
245870,20261421,217186304
277232,20250945,217186304
363113,20294811,217186304
234501,20180345,217186304
257154,20327074,217186304
352591,20257500,217186304
316079,20305701,217186304
292755,20410511,217186304
429729,20272331,217186304
277412,20331244,217186304
277360,20301917,217186304
301703,20248195,217186304
372241,20298763,217186304
271950,20319420,217186304
348228,20298322,217186304
273866,20355447,217186304
383144,20143034,217186304
403908,20294954,217186304
226980,20364344,217186304
354145,20254964,217186304
315620,20333068,217186304
290736,20285962,217186304
360973,20338293,217186304
299852,20268964,217186304
263986,20311063,217186304
223353,20256385,217186304
294013,20347188,217186304
273874,20269986,217186304
268927,20258384,217186304
280875,20387871,217186304
361918,20230474,217186304
284915,20901402,217186304
254315,20319236,217186304
252119,20347965,217186304
261036,20252014,217186304
250984,20332000,217186304
288900,20319005,217186304
289256,20313555,217186304
249313,20369175,217186304
355516,20260568,217186304
256033,20219601,217186304
265463,20348293,217186304
301654,20343214,217186304
267247,20351371,217186304
275681,20347840,217186304
239020,20284770,217186304
385077,20307413,217186304
290538,20402510,217186304
317294,20235834,217186304
247115,20375886,217186304
318926,20246260,217186304
332815,20293089,217186304
250459,20228689,217186304
296076,20383228,217186304
282909,20363350,217186304
254747,20345663,217186304
233787,20339713,217186304
301887,20357294,217186304
241659,20335975,217186304
210164,20273999,217186304
283846,20276836,217186304
282430,20278894,217186304
266747,20293140,217186304
455844,20193390,217186304
249489,20277175,217186304
296071,20277837,217186304
320351,20312822,217186304
267418,20369880,217186304
254962,20287296,217186304
281968,20387740,217186304
286580,20292519,217186304
299928,20226055,217186304
381322,20234662,217186304
263372,20329622,217186304
353594,20296859,217186304
315659,20382137,217186304
277602,20266197,217186304
399320,20250503,217186304
348226,20352222,217186304
261221,20311566,217186304
300887,20317342,217186304
243161,20338509,217186304
348147,20337346,217186304
279649,20339855,217186304
324223,20349155,217186304
439388,20199439,217186304
295653,20318164,217186304
298299,20357868,217186304
314001,20316718,217186304
307095,20275283,217186304
289025,20296568,217186304
343633,20283264,217186304
376789,20368342,217186304
279672,20373347,217186304
422308,20204458,217186304
370191,20233161,217186304
333163,20288291,217186304
281680,20265287,217186304
182821,20283734,217186304
312394,20415288,217186304
240740,20303981,217186304
320927,20406374,217186304
271479,20375178,217186304
413780,20230177,217186304
278405,20276544,217186304
348127,20359640,217186304
425519,20290207,217186304
276223,20342245,217186304
277617,20417601,217186304
323398,20312411,217186304
277579,20261451,217186304
315431,20327484,217186304
227080,20270791,217186304
324939,20244925,217186304
319171,20273611,217186304
305207,20352606,217186304
276521,20132178,217186304
307544,20330716,217186304
319376,20319992,217186304
478731,20155298,217186304
272412,20301556,217186304
302840,20239824,217186304
224970,20274673,217186304
282567,20396203,217186304
261746,20383230,217186304
444498,20195448,217186304
355917,20180097,217186304
300319,20368957,217186304
319326,20198157,217186304
298193,20190155,217186304
321777,20380118,217186304
271302,20317450,217186304
228091,20248861,217186304
242827,20130062,217186304
270205,20413975,217186304
337368,20218787,217186304
329647,20316243,217186304
245852,20317954,217186304
385428,20205908,217186304
305157,20332883,217186304
314825,20391493,217186304
295957,20379694,217186304
322097,20370020,217186304
276291,20284610,217186304
259104,20333593,217186304
305480,20290567,217186304
277827,20352436,217186304
336329,20368184,217186304
387534,20294669,217186304
273240,20271760,217186304
