setup_ns,run_ns
411,4328362
340,4125327
451,2576060
491,2832137
391,2667042
401,3123200
651,2662374
441,2669818
190,2666572
400,2652105
541,2638198
521,2710606
551,2653908
932,2770039
411,2580027
671,2649920
591,2586700
501,2625483
541,2656642
641,2826376
611,2572813
211,2646934
982,2827267
400,3005336
180,2623640
661,2592331
621,2635853
591,2604855
731,2637847
1223,2581309
481,2635122
411,2590867
451,2597991
561,2671882
571,2593153
391,3162044
691,2890007
501,2541022
812,2570619
220,2595687
461,2575980
501,2614984
571,2590567
1653,2592010
340,2599244
541,2586089
331,2590377
250,2569738
381,2704063
1103,2569637
1052,2591018
561,2564107
712,2618620
401,2953007
361,3258507
391,2561211
191,2591519
381,2565218
521,2604724
170,2576641
371,2575759
1213,2603832
651,2590547
330,2654118
401,2568104
290,2626025
571,2566802
381,3090829
661,2607970
231,2561091
270,2601658
370,2594044
411,2694965
1142,2558486
601,2670579
521,2587822
581,2582291
290,2601538
201,2590647
371,3096409
1162,2554479
461,2592140
571,2602400
812,2580317
170,2599384
932,2605886
270,2644831
421,2600947
211,2584516
190,2605606
1422,2593042
371,2669357
411,2571551
260,2672012
200,2571762
802,2606848
511,2591850
832,3180249
361,4803576
241,4894729
351,4902223
1112,4946548
351,4971565
451,4977086
240,5049634
330,5018104
410,5012324
712,3676072
692,2770209
641,2715224
381,2698703
1062,2694054
401,2685838
561,2687442
321,2691419
872,2720003
601,2688172
