setup_ns,run_ns
541,3104174
200,3101859
451,3108993
461,3056363
531,3321176
341,3030995
180,3099916
301,3030614
120,3105627
340,3058177
221,3276462
701,3024683
341,3014784
351,3019944
350,3031385
501,3126135
170,2999846
371,3100968
441,3150772
291,3024332
140,3025805
231,3126306
371,3254710
481,4335897
601,4066995
611,3943320
501,3995750
501,3746065
381,3057796
421,3013652
832,2998012
932,2991500
631,2991690
521,3187272
551,3008282
1613,2996900
651,3306339
371,3005486
601,3053578
652,3031075
772,3007800
391,3083064
511,3041284
491,3025805
751,3085578
341,3008772
431,3078926
360,3022710
271,3057725
982,3025083
360,3014855
741,3022899
471,3255442
701,3010916
832,3034081
671,3179558
401,3048358
681,3072865
672,3049259
561,3026456
551,3025244
200,3032688
170,3033460
150,3039451
170,3024873
391,3033069
431,3046614
592,3096018
330,3027108
491,3285529
661,3160181
601,3064248
441,3034772
140,3041355
241,3460692
451,3162114
982,3004665
641,3056964
281,3051744
211,3055451
381,3238881
301,3494406
170,3040163
210,3135093
371,3271792
381,3011027
381,3001799
391,3032518
391,3045573
191,3150452
381,3029251
221,3029682
430,3068275
1112,3068556
281,3019773
130,3054570
121,3055872
601,3224222
1253,3062595
281,3129692
651,3265632
311,3038539
401,3047396
772,3045873
1182,3166774
160,3065210
832,3056122
271,3062264
411,3208753
421,3065681
