setup_ns,run_ns
148972,557724128
153638,556303389
145708,558419078
149890,556730037
152437,557678139
146206,557938980
147485,557345245
145566,558808077
147876,557047636
144743,557338284
144399,557055885
145734,557052287
141590,557547518
142917,557474259
146702,557586710
154778,558010343
150125,557318964
147114,556911038
147064,556796433
144502,556751014
143942,557671879
145361,557987984
144970,557597343
145243,559025377
142601,558227850
143733,557492603
144006,558175112
143422,556253778
144096,557189990
144330,558374953
143018,556827134
144048,556595022
149725,557397789
145340,557894994
145288,557204315
146311,556886482
142000,558394104
143311,557476932
146623,555632351
145826,556945103
144557,556723616
144751,557334340
142608,557041248
144148,556988069
146094,556773062
144955,557579561
144940,556093155
145059,556759834
148191,555958162
143455,558489944
142043,555745926
142466,557980239
143453,557255922
144211,557276203
142045,557878431
144170,557155413
145790,557577527
143353,556698421
143837,556608459
142838,557071753
144427,557358329
143392,556834971
142987,556130355
143284,557646946
143839,556839705
146995,556862539
142731,556597138
146000,557256131
144416,557683024
151778,556951789
145809,557799461
145243,556160812
145829,556278878
144001,557645326
146362,557659783
144554,558243225
143885,556765254
143125,557324411
143430,555532383
142283,557407295
141356,557087621
141046,557219699
144952,558477237
142741,557121253
141732,556605397
141653,557290249
144742,556654744
148803,557448786
143440,556073142
143844,557696098
142538,558426701
141729,556235277
141209,556673654
140831,556461439
140471,556823570
142269,558045005
142528,556635911
144317,557793671
140894,555982678
142039,556867927
141463,556681942
142891,557220514
143572,557032964
143965,556425279
145213,558143586
141893,559231996
143838,557892170
141742,558450562
