setup_ns,run_ns
130220,30544371
127523,30979288
128319,31273494
131939,30792697
128989,31124103
137837,31133750
131095,30983636
132477,31194772
123433,30699685
131046,30888992
129171,30969360
138904,31120810
132814,31096430
131664,31204487
129865,31037437
130483,31168362
126573,31104882
127450,30770381
128597,30682421
128807,31377030
129611,30700308
124987,30903581
136447,31208029
132853,31026224
132666,30827427
127249,31322591
131173,31020714
129923,30475054
125364,30787276
141949,30981903
137241,30729237
131807,30700143
126578,30861442
131259,31178059
130440,31004603
128395,30549106
132662,30922909
137496,30858308
129534,30595257
130943,31071432
125209,30626740
130354,31323119
125954,31506867
133770,30838798
136198,30913810
130451,30579251
129254,30913960
130628,31007026
128342,31326138
131602,30669575
128589,31111936
130399,30923966
133509,30953486
136273,30611430
128161,31049547
137054,30748763
129781,31082686
130920,30553704
126819,30800232
128739,30948788
127233,30912234
135883,30911793
129510,30822873
142941,31448225
130387,31363626
130070,31073254
127332,30824579
129269,30884136
128945,31428543
129159,31255381
131307,30458110
133543,31184122
130314,30957465
128699,31176184
125474,30995876
128222,31046650
129020,30954554
126296,31217152
130105,30995071
130335,30963427
129020,31275115
129689,31017771
131744,31091246
127499,30847790
122939,30827215
131391,30732832
123219,30817315
135052,30749335
127683,31160121
128025,30846362
130436,31092243
125178,30843857
