setup_ns,run_ns,peak_mem
169,790319,0
128,815650,0
196,761376,0
276,777717,0
72,749313,0
94,790085,0
260,832253,0
216,769220,0
340,728938,0
137,798360,0
769,739442,0
283,781955,0
119,813762,0
152,729956,0
124,784147,0
274,726651,0
332,768560,0
139,820557,0
66,792466,0
153,800376,0
187,796403,0
133,857984,0
162,756536,0
293,797010,0
229,755107,0
278,820852,0
232,803687,0
142,788445,0
278,803085,0
169,734167,0
240,733825,0
242,802158,0
67,755244,0
393,759985,0
135,757350,0
91,767651,0
132,772384,0
157,791620,0
229,737803,0
132,786671,0
258,800874,0
148,812248,0
135,772318,0
310,791776,0
170,792413,0
180,823275,0
152,792876,0
145,754033,0
171,779459,0
191,758938,0
97,760420,0
297,797022,0
87,766837,0
102,779762,0
230,800501,0
130,801729,0
79,762972,0
592,816373,0
178,772588,0
221,782403,0
252,759998,0
447,743968,0
192,772850,0
128,766135,0
140,761135,0
294,734325,0
140,777454,0
175,782376,0
174,818903,0
337,745278,0
166,783075,0
130,795363,0
230,792664,0
314,736511,0
187,772618,0
79,796345,0
231,791071,0
898,758823,0
119,783773,0
130,794284,0
223,910121,0
219,774703,0
141,772068,0
243,708228,0
173,797534,0
1219,806151,0
175,769856,0
245,793100,0
158,785968,0
180,819174,0
182,779607,0
77,751817,0
117,717097,0
164,804817,0
169,750688,0
350,765393,0
150,796568,0
220,735715,0
123,750020,0
230,789162,0
134,806193,0
225,798885,0
193,751841,0
188,795396,0
151,809965,0
385,766493,0
137,743349,0
82,795075,0
