setup_ns,run_ns
211,31643205
191,28880130
170,29000269
151,29126919
170,29071254
130,29489609
130,29445135
121,29147799
151,29476444
141,29162828
140,29162858
140,29482877
151,29151847
150,29078207
120,29537440
180,29167036
110,29076384
141,29551086
230,29457218
130,29403817
111,29700911
111,29186292
161,29365052
251,29610940
261,29188937
250,29089429
121,29552328
111,29251977
160,29083307
110,29528683
180,29160664
110,29110158
211,29549122
150,29157458
120,29105569
220,29511561
210,29199017
190,29500791
310,29694559
150,29540526
210,29205399
160,29607033
301,29466165
170,29382105
251,29644233
170,29208475
170,29158069
110,29555575
110,29185781
130,29273519
120,29489188
130,29587916
210,29379139
251,29571996
220,29236779
221,29130586
170,29560594
210,29429646
201,29229705
251,29647099
200,29730738
400,29651488
331,30168961
301,29589218
201,29930217
351,30003867
320,29629736
150,29470624
160,29847740
230,29676405
161,29690922
130,30030157
150,29573519
161,29420718
171,30096513
150,29721100
171,29452949
171,29847470
130,29939115
121,29815188
161,30081675
160,29695651
141,29725798
130,30233484
140,29555425
110,29628273
191,30025729
140,29534545
390,29406140
171,29653982
120,29424766
501,29387656
151,29731389
351,29410830
180,29258199
130,29677116
150,29377967
160,29254722
151,29659883
120,29345054
161,29252498
221,29675242
151,29361305
270,29254723
