setup_ns,run_ns
1577028,267989556
1610562,267506688
1589503,266914001
1562060,267688534
1601185,267366642
1578452,266691708
1579113,267327788
1590655,267549760
1599922,267247005
1597838,267507049
1595764,267603142
1580855,268993334
1574835,267884546
1559615,267531205
1571859,267531184
1594963,269356836
1609951,271566138
1598179,271054634
1609600,271705112
1612556,273426735
1624058,271704059
1575766,271297787
1602848,271836121
1587498,271733496
1603048,271882960
1592888,271622495
1630190,272102888
1604912,271591756
1611113,271615221
1613007,271673030
1607367,271600432
1603459,271887278
1590214,271538725
1597097,245514931
1524629,242900470
1521453,249847470
1555919,247825726
1536221,246030392
1524619,248517561
1529248,242259462
1510072,244400312
1521844,246798923
1518267,245583061
1511624,245781649
1530761,245085255
1553785,244620441
1514570,243876717
1484192,241599847
1539959,245155939
1513247,247937268
1552462,245649868
1532403,243259744
1536883,244298178
1517055,245313448
1571008,247468095
1577250,245379554
1527314,247325444
1544537,250300542
1633156,247770901
1580425,250372268
1568533,257180284
1615922,266896689
1573712,266877633
1555968,265803541
1646961,244510743
1583832,251491947
1615231,248103605
1522235,243948002
1546180,247581131
1598319,245169395
1554395,249450756
1536872,242379621
1499522,242514446
1517275,247818292
1547693,245731554
1527324,242533032
1502528,244697628
1514200,244879313
1490725,243861478
1517185,247466243
1538566,242853031
1527104,245350920
