setup_ns,run_ns
130132,59965114
128315,58217193
127630,58490305
131124,58267595
125259,58247408
129765,57760108
131456,58417541
127514,58149636
124596,58080735
128019,57798447
125203,58462319
128355,57830287
125892,58538642
127334,58465540
126910,58051027
127666,58379153
133157,58121339
123140,58060915
127426,58086708
126458,58092316
132247,58047110
125950,58041414
124707,58045216
124642,58074111
124562,58194088
127009,58223794
126526,58787158
126403,58036435
126034,58122370
131058,58432379
127307,57779689
127848,58680370
127153,58066162
127696,57996221
127223,58140445
123230,57751937
124821,58698729
152816,57865246
140029,58203074
132459,58637844
130560,58446331
128632,59152301
126853,58700108
130997,58024971
126190,58377330
127323,58418420
129088,57943417
129571,57945027
129158,58284493
129515,58895217
129494,58080694
130014,58197085
127397,58433367
129337,58138266
128111,57993310
129756,57863272
128169,57793226
126686,57716427
126112,57650623
127334,58172647
127603,58956949
133778,58546429
128856,57901459
130690,57932563
129311,58996812
130878,58448778
127100,58170423
133678,58452365
128825,58606990
127873,58324186
129167,58379271
129224,58073377
127301,57620366
126814,58249314
129038,58280906
127627,57943427
126786,57951591
126059,58228630
131928,58433263
127672,58482222
127842,58531422
128103,57964453
130432,58337926
127652,57841395
126699,57604053
128167,57770388
127986,57716068
127189,57941922
128011,58258227
125149,58811637
125963,58395938
128366,58282589
128457,57891774
128043,58394149
127185,57876240
127992,58385960
126902,57622113
126505,58066912
153079,58360072
130025,58194984
127638,58388345
126360,58511002
129350,58481175
128327,58364077
129266,58563399
131325,57848472
132656,58678567
127848,57818188
126399,57972270
126416,58722474
