setup_ns,run_ns,peak_mem
460594,759821856,479920128
440546,762572082,479920128
494478,760062096,479920128
453300,759049812,479920128
555764,759317187,479920128
419766,759838845,479920128
460214,757575897,479920128
466164,755110927,479920128
448020,758326876,479920128
441668,755187568,479920128
419436,757703347,479920128
487525,719084941,479920128
575602,763109186,479920128
562838,757948805,479920128
487976,757985991,479920128
613684,758546221,479920128
452899,754747749,479920128
435817,775051713,479920128
654552,689398050,479920128
513124,693452818,479920128
507954,693868673,479920128
507843,695006920,479920128
523703,694578752,479920128
497304,693955244,479920128
505509,694644450,479920128
519316,697660597,479920128
520999,715056350,479920128
510609,760206961,479920128
472477,756904520,479920128
438893,760031721,479920128
420468,760214434,479920128
416060,772515573,479920128
660153,690783321,479920128
519205,699028351,479920128
516991,695336471,479920128
510018,692100257,479920128
518044,696869301,479920128
516871,693768632,479920128
520598,690342077,479920128
510299,698969895,479920128
510128,696746581,479920128
513956,697785639,479920128
505449,694870544,479920128
