setup_ns,run_ns
467,1784077
673,1793902
470,1786239
399,1791488
379,1793806
751,1796119
664,1783588
905,1788128
665,1787077
375,1751854
425,1774773
1217,1777716
1071,1789717
635,1797611
467,1760112
1009,1792729
218,1787696
458,1793117
612,1789939
755,1785657
502,1796545
537,1793244
774,1789291
316,1790144
467,1792147
495,1783027
634,1790861
461,1789950
949,1794952
438,1792778
403,1791285
420,1784066
449,1792389
552,1772704
567,1791808
608,1788095
466,1781873
559,1806210
679,1780245
503,1790167
455,1765126
556,1784028
547,1802997
482,1782518
477,1794828
345,1790347
531,1796462
506,1794887
688,1768926
423,1781767
502,1794464
589,1797539
496,1788484
805,1794183
710,1764186
751,1789282
698,1781239
508,1792807
537,1791402
849,1786377
345,1793597
535,1794384
221,1787973
589,1798392
605,1778565
543,1779197
467,1776059
585,1790822
478,1763089
853,1776891
546,1778639
524,1787451
752,1779985
579,1790858
631,1802595
801,1784829
597,1777632
492,1775379
511,1784628
688,1789969
636,1786797
404,1787668
478,1711460
543,1779735
636,1782613
422,1787464
522,1778889
637,1791502
401,1786300
558,1792685
481,1774072
517,1787988
546,1772850
470,1707624
526,1779193
655,1795218
690,1778231
520,1797685
464,1782218
553,1783370
488,1778791
1103,1792712
486,1788011
531,1800626
503,1792813
594,1796847
553,1792364
713,1786380
524,1784782
344,1812445
606,1794288
465,1796183
507,1792594
639,1789136
456,1790036
485,1789114
484,1782664
764,1791894
532,1791698
481,1732469
899,1790113
570,1778499
497,1812276
643,1773283
540,1774723
616,1812054
632,1768958
664,1774377
509,1787985
557,1788413
509,1744410
749,1698905
490,1792649
585,1798391
643,1795694
538,1784872
492,1787810
764,1782502
567,1785123
489,1788042
584,1779627
792,1772692
