setup_ns,run_ns
361,4021726
641,4039320
261,4007530
461,3466381
211,3987582
360,3981290
841,3975700
541,3968045
250,3669067
350,3989797
742,3998092
762,3977723
191,3981210
461,3981971
711,3980779
681,3983845
761,2346552
561,2072280
421,2053534
771,2047914
832,2073672
501,2059285
801,2086958
712,3962815
240,3966612
250,3966492
250,3964929
250,3960300
210,3967815
1383,4367575
211,3966392
591,3964418
822,3966221
1533,3964859
892,3965019
581,3964498
781,3963757
241,3541864
330,3221064
371,3963786
852,3966943
541,3970629
581,3603001
470,4302841
351,3961051
631,3960721
341,3962033
1473,3959088
260,3962955
240,3731475
592,2413819
170,2083953
491,2073663
150,2071258
360,2116785
351,2074404
461,2051922
1313,2075736
290,2055489
481,2047493
962,2060758
381,2106625
1002,2054006
161,2049677
140,2050579
431,2061139
390,2050609
451,2049296
952,2053514
722,2057993
642,2058243
651,2048886
200,2054637
1002,2046742
942,2062091
521,2060128
301,2052713
1673,2044688
471,2049247
