setup_ns,run_ns
491,10590343
411,10598779
401,10592808
391,10579873
541,10565516
902,10610301
591,10565366
421,10586827
461,10561869
371,10640448
411,10634147
571,10589131
371,10570766
541,10683610
601,10598378
381,10579402
381,10616644
622,10598829
431,12388544
481,10681296
401,10628866
381,10625129
571,10602135
541,10585093
371,10633626
892,10572088
370,10618627
451,10587798
371,10634277
551,10573301
341,10575224
351,10653473
922,10620610
591,10578561
481,10563282
380,10591725
601,10637062
531,10631922
561,10636551
511,10681807
401,10624608
541,12962124
742,10743915
431,10673492
521,10642883
390,10614129
370,10642663
461,10620481
371,10655326
100,10685384
321,10723096
571,10784282
802,10691405
371,10694160
341,10701795
511,10643754
430,10630280
371,10599361
511,10601905
371,10620170
601,10616342
351,10617325
581,10672589
681,10611654
511,10604219
381,10646219
391,10603538
371,10595924
381,10578621
521,10597827
551,10615070
571,10596385
381,10603819
802,10598859
360,10590193
361,10611323
341,10581386
360,10595363
852,10645598
641,10602426
591,10571718
360,10598960
361,10628476
532,10576046
371,10606724
371,10590984
571,10587528
401,10591856
371,10576477
581,10667140
642,10608127
360,10602727
440,10605402
401,10610161
622,10585724
360,10606494
371,10603949
601,10593469
561,10576788
370,10592857
581,10592898
401,10630349
441,10595874
501,10627314
390,10608258
380,10573241
260,10629017
