setup_ns,run_ns
401,8162879
511,8016028
740,8249793
700,7946625
484,8053924
748,8516005
871,7979556
494,8024285
586,8088336
435,8018594
522,8262765
463,8199387
715,8085575
468,7935517
534,8181956
509,7870228
589,7826519
703,7816003
652,8582790
408,8338879
510,8083866
514,8153519
610,8211182
549,8394800
638,8034782
413,8265193
576,8072215
717,8547283
464,7948664
806,8055900
650,8042968
462,8236332
1119,7953321
697,7983165
619,8032468
423,7986638
492,8449062
522,8071646
460,7917941
844,8068806
539,8705873
481,7758577
482,8423871
950,7741311
576,8109829
527,8522442
539,8012697
631,7726836
652,8517253
736,8778268
656,7891696
734,8359553
560,8869013
802,8131916
640,7791490
1249,8289449
472,8202849
684,8088671
598,8272206
588,7707253
750,8371327
532,7901229
611,8268311
385,7842754
574,8336842
1090,7932481
677,8387670
479,8025132
502,8152721
758,7886389
514,8237881
562,8340702
783,8110800
564,7932568
788,8330637
537,7758362
509,7862074
476,7938821
562,7883316
528,7860140
502,8090985
577,7881673
448,7769052
448,7957920
673,7953651
686,8117623
444,8803348
755,8675800
452,8169994
470,8090634
600,8398647
819,7987919
596,7836374
493,7900032
752,7962133
533,8315682
455,8077584
566,8156368
383,8203046
532,8131723
579,7927871
514,8415797
430,7981879
543,8469219
752,7925973
875,8346267
666,7901722
825,8351107
502,8235384
575,7682038
1189,8175392
250,8286039
462,8077877
672,8083187
851,8277055
589,7978334
568,9264728
1172,8295176
580,8626213
500,8159726
636,8197176
521,7995226
634,8776588
1082,8090289
555,8009456
446,7733944
706,8163048
571,7929968
416,8017344
514,8034837
489,7713079
843,7852438
533,8071120
420,7772475
627,8811422
442,8291869
903,8282730
468,8450336
429,8145745
497,8408220
411,8404885
475,7862183
497,8099264
540,8081515
460,8137266
