setup_ns,run_ns
198839,16057587
114432,16090945
150744,16550896
131120,16136166
122239,16358973
173273,16306082
140455,16468239
343388,16051736
277569,16564039
214361,16404387
136134,16424219
181108,16270446
123617,16516353
121392,16419695
125696,16338038
359423,16397295
180762,16227085
165142,16415414
153395,16078093
112287,16091271
117438,16350526
149488,16464772
183265,16265135
142979,16301937
132711,16315721
326397,16043085
120157,16169724
122391,16612583
141836,16346267
135477,16013357
457617,16172683
112438,16380797
114135,16379872
123464,16139740
128149,16375107
112619,16248327
144387,16184368
143425,16302294
115491,16130341
128995,16287360
126432,16018077
120417,15948008
141203,16760763
143129,16581274
150204,15996116
121103,16333862
159277,16049470
150783,16005894
120892,16200343
159099,16387760
501481,15887082
153740,16545696
206011,16298855
117549,16156150
119833,16375779
132525,16370671
214270,16203248
159579,17012328
180420,16113832
131196,16283901
160439,16447345
115352,16427182
124008,16415912
176669,16299690
155551,16301893
282067,15798300
121773,16314250
387736,16384124
162542,16115071
198131,16271859
220535,16384745
192273,16035593
141171,16463385
117516,16817217
356470,16285105
369298,16086192
134505,16226680
129450,16274689
118878,16289010
156004,16321023
168738,16546152
118132,16321355
134380,16040768
131329,16637849
155056,16281779
162813,16339800
123090,16167786
132433,16564521
146798,16252196
120596,16296012
173543,16299349
198156,16547807
135439,16235037
138475,16492286
119979,16049478
118622,16344569
125612,16115031
115238,15971803
175239,16237096
126068,16202062
118333,16284059
280880,16185967
116648,16296708
139064,16115459
132170,16177536
129622,16353380
128989,16215343
143684,16273737
