setup_ns,run_ns
1064,21355238
989,21202323
936,21120322
1135,21055163
1127,21236889
954,21242386
1032,21213626
829,21162413
928,20979886
1126,21148340
955,21117841
1037,21274478
1035,21181264
1523,21219409
1183,21069762
1158,21272868
994,21224383
1053,21322606
936,21274084
1115,21317234
752,21251452
925,21100429
1587,21330832
933,21248082
1204,21318189
1327,21219707
1013,21165723
1027,21214520
1402,21233788
1235,21361207
970,21048346
941,21275215
1101,21339120
1158,21045239
1180,21230513
1231,21274395
1056,21280657
1081,21360420
1145,21363710
1167,21159762
904,21216025
1729,21249894
968,21149825
962,21111175
964,21236254
1158,21289900
1017,21146944
925,21187756
952,21099164
1249,21212295
988,21212747
1216,21395483
904,21162225
1232,21084785
1093,21207343
854,21139194
1016,21216598
900,21137418
1004,21098921
1319,21311089
922,21190935
995,21098937
1011,21203217
1055,21108962
1226,21279353
1020,21274536
961,21108025
943,21270198
1082,21264604
1090,21226412
694,21100151
1081,21229413
1069,21382498
948,21247608
1009,21332835
1078,21300694
1268,21260426
1156,21017440
943,21051698
946,21233431
1023,21117968
1040,21073507
916,21156722
957,21185951
1267,21285489
1250,21199018
1379,21349987
1183,21208657
1271,21180335
933,21011565
1145,21239776
938,21289619
1152,21085810
1209,21335728
981,21325314
1415,21273434
1014,21080822
1144,20894391
1177,21295618
1144,21308903
1126,21215757
1079,21325660
1140,21189726
1192,21093706
992,21130672
897,21270066
952,21212213
1262,21244916
