setup_ns,run_ns
431,14224696
487,13692695
501,13099392
430,14037619
435,13494342
415,14254987
478,14163468
295,13340663
270,14058275
404,14081562
208,14294373
196,13577028
355,13163196
204,14062964
222,14110210
196,13696272
348,13578843
222,14164681
238,13108050
196,14069464
399,13754345
206,14052291
200,14264646
405,13673914
205,13964707
210,13350987
206,13572585
358,13772018
203,14103885
202,14078213
368,14049790
213,13958829
214,13963276
205,13378855
363,13022541
207,13360849
209,13484104
204,13946908
354,13521706
201,14185805
205,13842794
378,13967243
199,14238405
224,13960897
205,13139713
366,13590469
210,14163229
198,13287296
229,14184477
389,13891652
206,13599731
201,14004509
366,13644152
232,13081718
224,14221098
205,13329199
344,13105586
208,13743166
200,13958258
355,13606041
199,13618810
221,14108783
203,14068643
354,13741448
204,13522318
1870,13858401
202,14094528
372,14131491
199,14353860
264,14201213
360,14142889
210,13877762
209,14353468
249,13330238
392,14360472
247,13737323
230,13737921
369,13626435
208,13927632
210,13612015
202,13572688
421,13857073
218,14188425
198,13717422
207,14295504
363,14062349
229,13529919
210,14180430
373,13711941
203,13863380
237,14031009
218,14185723
358,14342664
210,13984585
218,13904759
353,14316228
222,13555896
205,13936448
205,14280819
382,13847155
207,13843734
202,14181029
225,14011778
359,13604459
211,14232854
216,14162776
365,13867823
197,14241418
210,13485342
216,14336016
