setup_ns,run_ns
1172,1710808633
1222,1716534910
1673,1715923007
1844,1716799343
1624,1719881222
1693,1725209273
1803,1711411940
1472,1714249596
1122,1704279320
1292,1720126921
1663,1839542482
1332,1851681214
1683,1848412477
1363,1842152666
1864,1755485947
1844,1712423474
1272,1711854362
1533,1710157817
1733,1710371253
1232,1710732530
1423,1711889529
1372,1713812576
1262,1702832260
1723,1826766112
1693,1847253334
1813,1729382519
1673,1763210955
1393,1859453379
1523,1852214837
1272,1858223421
1303,1857349640
1754,1715185827
1423,1717501089
1773,1727893498
1213,1726536057
