setup_ns,run_ns
602,8124613
451,8174398
401,8118051
250,8095649
121,8107510
150,8101950
400,8096661
531,8077945
381,8092552
591,8080259
551,8083415
381,8115626
952,8065371
802,8124964
761,8090989
1022,8042016
470,8108613
370,8043089
361,8095899
370,8051323
381,8056063
361,8095247
471,8062906
561,8061212
371,8081952
681,8105527
561,8042497
381,8070450
371,8031256
381,8082203
461,8099386
381,8067965
370,8080049
481,8134252
631,8069289
782,8141485
811,8069469
401,8084627
390,8060782
371,8097362
842,8095859
411,8078987
481,8064268
451,8060060
531,8075370
2986,8104485
360,8063958
461,8100006
471,8059660
501,8051695
521,8106889
571,8078877
371,8051163
501,8068707
371,8058888
360,8188796
541,8055803
371,8071602
381,8066533
631,8109214
912,8088925
891,8109515
380,8094997
381,8798645
330,8157606
350,8095298
360,8085058
360,8103724
632,8080329
741,8107901
531,8079287
671,8065721
371,8080830
361,8096129
791,8133169
471,8076662
471,8455362
942,8080199
371,8060030
380,8110717
380,8412460
781,8112651
842,8415266
711,8084096
741,8484248
722,8119614
561,8451996
731,8109885
380,8081993
481,8094396
361,8425426
741,8089576
381,8079317
370,8079899
371,8680621
632,8086731
561,8074949
591,8097221
812,8088755
371,8090138
551,8902393
441,8057796
461,8077003
200,8097592
361,8426698
260,10066968
381,8335414
381,8204294
380,8098483
271,8162084
701,8462636
421,8122249
441,8115366
391,8164279
171,8434733
421,8156033
