setup_ns,run_ns,peak_mem
1502397,112098360,200409088
1496716,111616663,200409088
1480536,111685324,200409088
1478081,111720270,200409088
1486357,112366900,200409088
1488161,113109041,200409088
1511504,112346662,200409088
1478461,113023158,200409088
1507256,112379424,200409088
1507507,111654686,200409088
1469365,112575987,200409088
1484474,112670196,200409088
1489563,112767902,200409088
1478642,112630922,200409088
1503169,112817617,200409088
1483912,113234480,200409088
1496676,113951293,200409088
1531393,114388033,200409088
1540380,118544257,200409088
1531262,132209215,200409088
1626172,117672861,200409088
1552021,113364467,200409088
1546942,112813499,200409088
1535380,112179684,200409088
1488090,112557853,200409088
1485054,112139187,200409088
1539388,112140359,200409088
1497017,111928717,200409088
1490775,111694772,200409088
1488200,112371429,200409088
