setup_ns,run_ns
170,4246167
391,4232490
371,4226599
390,4194127
180,4237951
351,4211139
371,4241136
391,4211250
421,4264331
360,4163078
370,4177406
160,4198916
501,4204207
160,4190621
270,4205810
390,4195440
441,4243842
190,4173428
151,4184489
181,4179409
671,4195940
160,4170432
171,4199898
170,4195911
591,4189228
170,4215197
541,4212763
501,4204808
741,4238702
581,4180661
371,4180601
200,4345986
170,4176664
311,4186453
160,4247880
411,4195720
181,4484279
571,4136929
180,4201862
531,4179930
180,4189248
160,4193777
381,4197383
791,4234544
621,4232691
632,4192423
361,4190130
180,4255695
211,4167086
160,4208956
180,4226409
170,4215017
641,4200119
371,4226499
191,4196812
612,4247829
411,4191041
150,4198375
150,4199617
451,4216780
151,4283637
391,4178898
160,4213113
371,4214116
191,4209015
370,4224816
521,4218995
391,4222862
191,4192805
211,4195149
150,4213805
461,4210478
190,4263319
752,4240605
351,4221850
351,4248971
521,4240636
401,4206310
721,4216350
551,4227821
752,4221099
190,4244763
181,4232680
120,4224174
110,4215638
120,4233753
251,4225767
180,4234324
170,4220267
220,4227771
160,4260604
170,4221149
400,4233933
100,4240275
190,4245645
381,4237189
171,4251446
811,4229224
160,4249813
732,4221780
501,4251206
370,4227401
381,4271364
340,4214777
371,4392505
952,4262036
240,4191933
151,4206260
311,4196311
370,4225427
801,4473849
321,4137950
491,4207834
371,4206471
150,4187655
481,4186894
160,4177866
380,4192724
400,4182324
171,4167226
511,4187805
371,4183126
