setup_ns,run_ns,peak_mem
44,39108,0
32,40575,0
31,39052,0
32,38974,0
32,38975,0
32,39485,0
33,38895,0
33,38486,0
32,38527,0
32,38366,0
31,42627,0
32,38715,0
31,38755,0
33,39177,0
32,38680,0
32,38737,0
32,38936,0
34,38696,0
33,38705,0
32,38643,0
32,38678,0
34,38494,0
32,39086,0
32,38829,0
33,38377,0
33,38516,0
35,38392,0
32,38626,0
32,38884,0
34,38725,0
32,38445,0
33,38578,0
35,38538,0
33,38541,0
31,43829,0
33,38721,0
34,38459,0
32,38530,0
32,38665,0
34,38565,0
32,39072,0
33,38547,0
34,38542,0
33,38565,0
34,38434,0
34,38598,0
33,38676,0
33,39005,0
32,38817,0
33,38455,0
32,38459,0
32,38587,0
32,38371,0
30,38531,0
33,38340,0
32,38960,0
31,38547,0
31,38401,0
33,41852,0
33,38675,0
31,38415,0
33,38421,0
32,38810,0
32,38802,0
33,38740,0
33,38742,0
33,38659,0
34,38401,0
34,38655,0
33,38508,0
31,38847,0
34,38703,0
32,38510,0
33,38578,0
33,38511,0
33,38501,0
33,38467,0
32,38515,0
32,38537,0
38,38619,0
34,38638,0
33,38470,0
34,60718,0
32,38799,0
33,38650,0
34,39814,0
34,38679,0
32,38706,0
32,38738,0
32,38787,0
33,38572,0
32,38669,0
33,38927,0
33,38713,0
32,38402,0
35,38480,0
34,38579,0
33,38653,0
33,38661,0
34,38530,0
32,38595,0
33,38689,0
32,38717,0
34,38616,0
32,38558,0
32,42127,0
33,38884,0
33,38500,0
