setup_ns,run_ns
64542,105845840
70685,105827045
70621,105891624
87065,105827596
76446,105798285
74169,105843039
71148,105821940
70405,105813534
70230,105831677
69952,105797900
69615,105857054
71038,105821659
69932,105812591
69732,105809762
69749,105824895
70724,105817223
69793,105816938
69625,105806264
70357,105804046
74451,105819296
70317,105793780
70341,105820885
71124,105829616
70953,105828160
78031,105804735
70762,105802231
69985,105813827
69986,105833971
70275,105797899
69681,105813970
70689,105809925
72977,105807723
69509,105799052
69834,105791810
69409,105801966
69643,105833940
70004,105827208
70817,105808060
70465,105805361
70007,105807279
69534,105851391
72040,105807720
70632,105823403
71682,105810022
73393,105809015
70275,105805685
69427,105812833
70183,105798379
69713,105829467
69568,105810963
70795,105812464
70059,105800082
69626,105800503
69648,105818916
69514,105812805
69633,105818149
74786,105795250
69905,105801109
69980,105803937
69784,105819406
70678,105806064
69716,105812633
69442,105828506
70561,105819353
69942,105831312
69271,105798833
69582,105820452
69565,105792404
69357,105811232
69735,105802090
69501,105783774
70253,105804138
69656,105812327
70101,105800751
70038,105806898
70143,105822071
69608,105812955
69936,105832226
70222,105800100
74639,105819775
70690,105800948
71513,105786048
69607,105816202
69827,105800850
69901,105765033
69691,105803479
69687,105829163
70180,105807782
70206,105825131
69582,105808256
73338,105823569
69776,105825029
69698,105799827
69413,105829667
68988,105826440
69527,105818093
69095,105819040
70920,105820547
70563,105794561
70374,105831422
