setup_ns,run_ns
431345,14387009
1151869,13357945
322512,14319615
350782,14060181
320478,14366974
470682,14489796
124191,14069760
148608,14014456
729747,13848979
1145536,13616971
1005099,14030172
732037,13759905
277674,14266279
131429,14091733
116246,14694077
341385,14094683
327927,14392818
121589,14258320
441693,14386208
300965,14078699
291628,14006040
959094,14078348
165188,14171105
1016176,13789268
333947,14476641
325614,14576965
640332,14278729
327857,14855994
310657,14307748
321321,14548004
323233,14029207
394475,13778639
447962,13993968
370507,14484305
125950,14216336
121165,14458792
330911,13924509
1159727,13516611
942082,13559111
314930,14520590
294735,14317309
142157,14041025
160565,13983543
291404,14089021
298435,14218016
660401,13646800
515697,14378115
138848,13694385
310455,14462841
1240797,12669917
389247,14621296
119829,13962282
118086,14112911
375637,14037355
313410,15281408
1233810,13510376
910502,13808606
285518,14570121
329955,13764096
1024006,13206280
736908,13532128
293539,13930049
339186,13773707
121184,14135588
116639,14085300
294365,13921680
239893,15155755
148259,14893098
313368,14183519
395341,15027211
423995,13762941
565228,13932442
504583,14372862
323314,14066638
291142,13748530
500875,14368436
379614,15315946
786038,13685912
381506,14512470
1294669,12715280
431168,14365984
294220,14281157
341285,14234238
316082,14203695
278575,14813877
118454,14290292
812114,13189233
573256,13553612
342438,13991141
966596,13540306
658702,13705954
325736,13934577
291966,14403963
126154,14362973
1192943,13365152
1251270,13559744
297235,13439613
286778,14466492
1181734,13277544
307052,14517376
321516,13900515
552616,13738823
296190,13943102
652915,13613365
303700,14027793
393385,13970970
1251185,13504601
375153,14386742
330743,14054783
