setup_ns,run_ns
190,4903587
411,5208025
160,4869742
361,4845776
181,4834926
160,4818094
210,4807394
191,4805650
181,4808305
191,5232362
181,6560939
541,6220692
180,4817142
300,4778589
170,4776475
250,4784080
271,5254684
210,4768450
230,4871656
231,4769782
271,4788818
360,4787787
140,4808667
361,4782787
221,4799719
180,5125058
311,4787696
181,4799007
131,4790571
191,4802695
180,4795331
170,4819857
180,4799118
301,5271256
190,4810670
230,4791554
211,4806341
200,4808807
311,4809347
170,4827752
211,4823254
361,4811632
171,5274853
481,4828133
220,4823344
220,4821381
170,4809117
170,4814478
210,4826581
210,5241399
541,4824536
190,4821701
160,4825999
151,4825528
221,5229726
180,4942481
571,4830778
150,5240939
451,4823835
201,4838392
200,4846739
201,4881154
641,4874291
421,4858611
311,5103697
210,5039766
201,4841018
241,4856427
201,5042711
420,4833192
351,5163431
230,4821320
160,4835357
170,4862008
170,5730449
601,5548373
200,4843342
190,4930999
191,4824406
131,4854273
180,4841008
181,4896222
371,5252460
361,5024587
1443,4953562
301,4818514
220,4861577
400,4843633
181,4845506
501,5219778
361,4875383
792,4903015
321,4829706
140,4854423
110,4847210
131,4861095
130,4841318
391,5029176
311,4837210
120,4907454
411,4861046
381,5410080
471,4738823
171,4870063
361,4854213
360,5062670
260,4823304
671,4871746
451,4873319
130,4844996
110,4882727
260,4847220
