setup_ns,run_ns
401,3487994
641,3334702
421,3395358
201,3364529
541,3444532
491,3409925
371,3306489
150,3361514
151,3319964
571,3429122
461,3379998
251,3299485
370,3327539
371,3304325
421,3440233
1032,3323641
601,3270731
741,3276602
501,3315185
511,3344822
381,3444731
390,3289146
160,3278516
181,3293975
210,3459099
431,3275981
340,3283916
160,3275109
321,3304515
1092,3344792
401,3287723
401,3398714
471,3290859
722,3303042
251,3401680
561,3276532
431,3413162
511,3307010
842,3347577
210,3380299
862,3290488
601,3276923
711,3435344
841,3393544
801,3301900
481,3578827
521,3413121
171,3308963
421,3277264
270,3391260
380,3468888
281,3275791
150,3233190
471,3225264
370,3651275
311,3494105
881,3239081
521,3213422
912,3234211
531,3220886
642,3253869
762,3243328
621,3234933
741,3261945
361,3359850
461,3255602
200,3604937
741,3307952
521,3267505
831,3273957
661,3550192
321,3257987
410,3312270
731,3292653
631,3286340
391,3276973
451,3280289
441,3678867
391,3504455
861,3540865
310,3292984
451,3266783
400,3300868
400,3378246
811,3281932
320,3302552
131,3428631
201,3250803
410,3324093
582,3552717
400,3706931
381,3272785
471,3291641
672,3296860
461,3303524
401,3390980
752,3287963
832,3312781
521,3269950
431,3297732
160,3279447
