setup_ns,run_ns
58490,52922817
58634,52896538
59371,52959936
58125,52909146
66829,52902551
56662,52913656
60176,52919168
56291,52926806
65229,52918592
59463,52920520
56439,52911217
65464,52933675
63942,52906136
64223,52933652
58904,52911032
56103,52926163
66829,52907381
56052,52922147
66820,52908999
63879,52916887
57260,52915893
58826,52951913
56670,52908211
64445,52912734
58256,52922926
85609,52909620
68379,52916490
61338,52918565
68851,52914706
67435,52903776
63788,52921136
59909,52932542
57237,52946776
63426,52913833
65565,52929268
64622,52917208
59865,52911447
56552,52919272
66276,52913849
65471,52929122
64110,52948930
65927,52908147
64170,52911752
56236,52909825
66317,52916835
67016,52911483
64774,52933092
64257,52915778
65631,52916061
67181,52924049
66686,52905348
63526,52916171
70473,52914738
64164,52913810
64723,52907442
63463,52913766
67267,52900314
65513,52911538
64573,52911748
65450,52920442
58519,52958986
63824,52917897
64268,52933069
66499,52903669
64573,52906348
65131,52907532
63464,52913734
64938,52910159
65626,52905998
63390,52936162
64241,52902910
67021,52921914
64722,52909214
57612,52914283
56616,52916451
65164,52901626
56297,52905875
65531,52908284
64830,52923346
59306,52954074
70179,52909062
66310,52902629
65748,52930758
61466,52921363
63117,52911110
63359,52905244
63343,52924643
63662,52924207
65354,52908917
56273,52908652
58427,52921378
63159,52902992
63294,52904722
64266,52899547
65124,52920849
63287,52916057
63539,52917651
63215,52910671
58984,52922215
62911,52906856
63132,52921730
71107,52911703
64257,52918153
63414,52912622
64376,52918541
66507,52918516
65081,52926322
