setup_ns,run_ns
1042,4799889
220,4612523
461,4795000
692,4786253
210,4756567
761,4743392
1222,4714307
1152,4764211
832,3861144
1392,2711617
561,2337246
361,2413129
301,2489625
581,2390467
631,2387861
842,2495196
821,3000317
691,2615104
872,2357594
731,2393442
772,2406457
470,2364366
1623,2409924
2084,2406076
531,2446734
551,2385176
892,2396538
441,2408541
291,2510104
361,2821767
892,2521616
631,2426626
631,2597300
541,2354909
902,2437716
200,2393132
251,2388453
1102,2414011
471,2457263
391,2377652
391,2426746
491,2400806
190,2386008
180,2445941
762,2518009
541,2411036
241,2399033
381,2409422
381,2417588
2755,3029973
601,2370338
1563,2429781
551,2615905
681,2400085
361,2413410
1462,2405606
571,2426315
211,2393732
170,2418590
161,2443637
331,2575348
380,2426164
1353,2581059
652,2659438
892,2389124
451,2433328
491,2402369
151,2435171
191,2397279
170,2604423
721,2425393
391,2396217
1253,2626786
180,2414622
501,2404854
371,2413240
501,2399253
330,2545171
220,2435402
411,2407488
351,2421185
180,2412859
921,2614383
972,2471410
791,2411727
471,2409082
501,2402279
160,2437826
571,2402129
642,2416536
631,2406157
100,2427748
531,2650732
391,2370548
521,2421796
2044,2407930
1072,2683093
371,2416576
541,2407780
481,2449759
381,2414622
170,2422107
551,2426395
531,2426665
1132,2436474
852,2477913
421,2507960
