setup_ns,run_ns
401,3717631
390,3774449
701,3692243
250,3903705
321,3668968
861,3718413
261,3864891
260,3797443
250,3655062
551,3662196
581,3651946
210,3762737
571,3740184
371,3634623
191,3655192
341,3681592
812,3858859
711,6087949
481,4459512
551,4083607
632,3722129
150,3638430
591,3633621
391,3633390
231,3748118
351,3629313
391,3738190
521,4606482
451,3841937
581,3667626
571,3690369
541,4318955
531,3854752
651,3641967
140,3651716
722,3650002
501,3665121
481,3739923
992,3656014
1693,3658148
511,4151806
240,3823582
450,3645294
280,3655112
321,3667996
140,3645063
772,3808494
250,3660362
160,3663378
942,4063990
531,3829253
381,3767445
391,3649842
311,3653810
791,3727750
170,3861104
320,3656675
531,3632929
631,4069369
441,3821409
331,3632138
421,3647026
220,3634523
801,3748971
321,3647678
581,3642088
171,3663498
741,3688846
641,3839252
942,3674669
201,3640744
661,4053731
330,3825136
201,3633010
201,3659340
1182,3679428
361,3645283
150,3719024
521,3640544
260,3681902
341,4094638
612,3818973
381,3664470
631,3652798
141,3652276
220,3676543
510,3781732
421,3636306
621,3667095
161,3649010
230,3761795
420,3641877
932,3658889
190,3856034
802,4032369
832,3658839
391,3655833
1362,3657216
160,3670241
231,3917671
511,3608553
190,3691241
1002,4084819
360,3891602
