setup_ns,run_ns
4949333,29319384
4916185,29814501
4285963,30031611
5043606,28488021
8358523,25774296
5012492,28478719
5638543,28175509
4763173,28733587
5190187,28571277
5133140,28795642
5578743,28119959
4540777,29716355
5398670,28273426
5564356,27857277
5803405,27904254
4996765,27911634
4855731,28873741
4370004,29189228
5408177,28541567
4403446,28767388
5043461,28037456
4922447,28391761
5114032,28329111
4604957,28734251
4438114,29059896
4814283,28871033
5963410,27907618
4549552,28674398
4817036,28396760
5864673,27000676
5241307,28146929
5086237,28103067
5130932,27903102
4767870,28462754
4921474,27843490
4859394,28292835
5883874,27400027
4949892,28301139
4951913,28502680
4532983,28748369
9809354,27511422
4659723,28004266
5281044,27719746
5334915,28228852
4662118,27967590
5045055,28311683
4963182,28464373
4887866,28840049
4561033,28233259
4872411,28261894
4945131,28468022
5413400,28901543
4071994,28833139
5420841,28099581
4663611,29702987
4720714,29191161
5852086,27143342
4171866,29036378
4086458,29129886
4624515,28369260
4840686,27990690
4907522,28515100
4945754,28907115
5134644,27065853
5096334,28062617
5700306,26919718
5144536,28211577
4423362,28280324
5578608,28154873
4824055,28610287
5366186,27255853
5061120,28344285
6167867,26267204
4449361,28470202
5469121,28093386
5396508,27163139
5161039,27546034
4751277,28609788
4911625,27284928
4142330,28889729
4785135,28258800
4955609,28065634
5211296,27013620
5506280,27244884
5047161,27488372
4613507,28179778
5042604,26546556
5269664,27974625
4603715,28409323
4366296,28424871
5329796,27096056
5039145,27735888
4242091,28193115
5693164,27140347
5317877,28271871
4613469,28762626
5393725,27369900
4384530,29304242
4831076,27551238
4967830,27692409
5984161,26733006
5037008,27321923
5230890,27061083
6338252,26061081
5179795,27690989
5292550,27595798
4687048,28231106
5150495,27877050
5164432,27867702
4058686,28888187
5401169,27564627
4555241,27930464
4800582,28485577
4979173,28051815
